assay	analysis_source	contrast	feature_id	log2_fold_change	raw_p_value	BH_FDR	direction	nominal_discovery	FDR_significant	biologically_prioritized	experimentally_evaluated	candidate_highlight	candidate_highlight_reason	threshold_interpretation	mean_CPM_vehicle	mean_CPM_treatment	mean_log2_CPM_plus_1_vehicle	mean_log2_CPM_plus_1_treatment	V_A	V_B	V_C	IL4_A	IL4_B	IL4_C	label_for_plot
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-376a-3p	0.377947117198756	0.0265844123594918	0.71519809890531	up	TRUE	FALSE	FALSE	FALSE	FALSE		nominal P < 0.05 exploratory miRNA screen	692.409556464467	899.5729822341	9.43294022862785	9.81088734582661	632.6546188914	767.2302613595	677.3437891425	863.7582757169	992.6709683417	842.2897026437	hsa-miR-376a-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-376b-3p	0.665191060413861	0.0955866579049934	0.71519809890531	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	120.4310840273	187.148882042933	6.88929800434837	7.55448906476223	86.6858492231	125.9415712043	148.6658316545	197.999973972	183.8279571003	179.6187150565	hsa-miR-376b-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-433-3p	-1.74640369471595	0.184732443178294	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	3.45094339463333	0	1.74640369471595	0	4.562413117	5.7904170669	0	0	0	0	hsa-miR-433-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-6516-3p	-0.281329139517312	0.422649730810374	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.265001482466667	0	0.281329139517312	0	0	0	0.7950044474	0	0	0	hsa-miR-6516-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-1260b	0.702408591028297	0.0670088822197673	0.71519809890531	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	34.2438041468333	56.3818927413667	5.11247042348973	5.81487901451803	25.8536743297	34.7425024012	42.1352357096	43.8523432287	71.2333333764	54.060001619	hsa-miR-1260b
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-1260a	0.208332388034206	0.416555612291286	0.71519809890531	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	147.3907304923	167.501713031333	7.18450377271455	7.39283616074876	115.5811322975	138.9700096047	187.6210495747	156.8053485148	160.8494624628	184.8503281164	hsa-miR-1260a
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-2355-5p	0.405630892747026	0.795946938908176	0.922507172387301	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	2.43707381306667	5.80460171066667	1.36579478307191	1.77142567581894	1.5208043723	5.7904170669	0	1.3288588857	16.0849462463	0	hsa-miR-2355-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-937-3p	-1.53702287816786	0.0873605566980941	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	2.26834061036667	0	1.53702287816786	0	4.562413117	1.4476042667	0.7950044474	0	0	0	hsa-miR-937-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-7111-3p	-0.281329139517312	0.422649730810374	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.265001482466667	0	0.281329139517312	0	0	0	0.7950044474	0	0	0	hsa-miR-7111-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-6881-3p	-1.91243259487046	0.0700059001694695	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	3.2334101215	0	1.91243259487046	0	4.562413117	4.3428128001	0.7950044474	0	0	0	hsa-miR-6881-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-502-5p	-0.444628053934891	0.422649730810374	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.506934790766667	0	0.444628053934891	0	1.5208043723	0	0	0	0	0	hsa-miR-502-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-425-3p	-0.446079229435043	0.107973397303466	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	151.770665260067	111.435664425733	7.2410433645978	6.79496413516276	155.1220459782	124.4939669376	175.6959828644	106.3087108575	135.5731183615	92.4251640582	hsa-miR-425-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-517a-3p	-0.444628053934891	0.422649730810374	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.506934790766667	0	0.444628053934891	0	1.5208043723	0	0	0	0	0	hsa-miR-517a-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-4799-5p	-0.67164322191825	0.422649730810374	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	1.01386958156667	0	0.67164322191825	0	3.0416087447	0	0	0	0	0	hsa-miR-4799-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-4727-5p	0			unchanged	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0	0	0	0	0	0	0	0	0	0	hsa-miR-4727-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-6888-3p	-0.825236965578932	0.422649730810374	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	1.52080437233333	0	0.825236965578932	0	4.562413117	0	0	0	0	0	hsa-miR-6888-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-215-5p	-2.05393050231362	0.0189013833916274	0.71519809890531	down	TRUE	FALSE	FALSE	FALSE	FALSE		nominal P < 0.05 exploratory miRNA screen	4.8247508773	0.4429529619	2.46047157694371	0.40654107463009	7.6040218617	2.8952085334	3.9750222368	1.3288588857	0	0	hsa-miR-215-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-500a-3p	0.677135362430085	0.285780490433015	0.71519809890531	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	5.54655521903333	9.8921242634	2.64564675613514	3.32278211856522	3.0416087447	7.2380213336	6.3600355788	14.6174477429	4.5956989275	10.4632261198	hsa-miR-500a-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-6811-5p	-0.805866489774213	0.422649730810374	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	1.4476042667	0	0.805866489774213	0	0	4.3428128001	0	0	0	0	hsa-miR-6811-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-628-5p	-2.16415148549609	0.18472798889836	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	10.3034334350333	3.10067073333333	3.28576956834665	1.12161808285057	18.249652468	8.6856256003	3.9750222368	9.3020122	0	0	hsa-miR-628-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-1261	-0.571014517258491	0.64894239080563	0.858640530387768	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	2.557742128	1.5318996425	1.39912063107058	0.828106113812088	6.0832174893	0	1.5900088947	0	4.5956989275	0	hsa-miR-1261
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-4435	0.447317243008812	0.519051080249092	0.783696244078674	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.506934790766667	1.0242433019	0.444628053934891	0.891945296943702	1.5208043723	0	0	1.3288588857	0	1.74387102	hsa-miR-4435
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-1262	-1.09834668775491	0.243910798650298	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	15.1228568679667	8.2123276907	4.00409308217992	2.90574639442502	13.687239351	17.3712512006	14.3100800523	6.6442944286	2.2978494638	15.6948391797	hsa-miR-1262
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-5587-5p	0			unchanged	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0	0	0	0	0	0	0	0	0	0	hsa-miR-5587-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-6843-3p	0.721996583570707	0.422649730810374	0.71519809890531	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0	1.16258067996667	0	0.721996583570707	0	0	0	0	0	3.4877420399	hsa-miR-6843-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-218-1-3p	-0.281329139517312	0.422649730810374	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.265001482466667	0	0.281329139517312	0	0	0	0.7950044474	0	0	0	hsa-miR-218-1-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-10395-3p	0.393628746318945	0.610771364471414	0.843511888970432	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	9.8439668536	13.8697702998667	3.30170887067131	3.69533761699025	16.7288480957	7.2380213336	5.5650311315	22.5906010572	13.7870967825	5.2316130599	hsa-miR-10395-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-3912-5p	-0.281329139517312	0.422649730810374	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.265001482466667	0	0.281329139517312	0	0	0	0.7950044474	0	0	0	hsa-miR-3912-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-4477b	0			unchanged	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0	0	0	0	0	0	0	0	0	0	hsa-miR-4477b
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-576-5p	0.196906433919447	0.514141135154648	0.780755782729101	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	30.3703776341333	34.3367750964333	4.9325627594399	5.12946919335935	41.061718053	24.6092725342	25.4401423152	41.1946254573	32.1698924926	29.6458073394	hsa-miR-576-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-4768-5p	-0.281329139517312	0.422649730810374	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.265001482466667	0	0.281329139517312	0	0	0	0.7950044474	0	0	0	hsa-miR-4768-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-544a	1.20247404152623	0.190564782527488	0.71519809890531	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	1.7614058196	6.1828512939	1.38342913450718	2.58590317603341	3.0416087447	1.4476042667	0.7950044474	5.3154355429	11.4892473188	1.74387102	hsa-miR-544a
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-514a-3p	-0.281329139517312	0.422649730810374	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.265001482466667	0	0.281329139517312	0	0	0	0.7950044474	0	0	0	hsa-miR-514a-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-450a-1-3p	-0.47104195284801	0.695375759209604	0.884781176999432	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	12.9540449379333	12.3834549318	3.70470656310158	3.23366461025357	10.6456306063	20.266459734	7.9500444735	1.3288588857	18.38279571	17.4387101997	hsa-miR-450a-1-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-450a-2-3p	0.05078770155977	0.973076813752354	0.98479740652291	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	4.41275250516667	4.8445417533	1.95069893288749	2.00148663444726	6.0832174893	0	7.1550400262	9.3020122	0	5.2316130599	hsa-miR-450a-2-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-4646-3p	-0.444628053934891	0.422649730810374	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.506934790766667	0	0.444628053934891	0	1.5208043723	0	0	0	0	0	hsa-miR-4646-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-2355-3p	-0.733468237545921	0.490979490765695	0.764514230535003	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	16.2817947996667	12.4476382763333	4.04312669723743	3.30965845969151	22.812065585	10.133229867	15.900088947	10.6308710857	2.2978494638	24.4141942795	hsa-miR-2355-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-548d-3p	-0.805866489774213	0.422649730810374	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	1.4476042667	0	0.805866489774213	0	0	4.3428128001	0	0	0	0	hsa-miR-548d-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-548h-3p	0.531475307194542	0.0782605388249515	0.71519809890531	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	8.39236700363333	12.6329266890667	3.21667629911644	3.74815160631098	7.6040218617	7.2380213336	10.3350578156	15.9463066286	11.4892473188	10.4632261198	hsa-miR-548h-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-548ac	0			unchanged	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0	0	0	0	0	0	0	0	0	0	hsa-miR-548ac
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-548aq-3p	0.458808676113807	0.365252342738838	0.71519809890531	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	10.4431743408667	15.4384324934	3.48439684823474	3.94320552434854	12.1664349787	7.2380213336	11.9250667103	14.6174477429	22.9784946375	8.7193550998	hsa-miR-548aq-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-548am-3p	0			unchanged	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0	0	0	0	0	0	0	0	0	0	hsa-miR-548am-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-548j-3p	0			unchanged	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0	0	0	0	0	0	0	0	0	0	hsa-miR-548j-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-548c-3p	-0.26510214728816	0.756014638908798	0.902838259180939	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	1.01386958156667	0.4429529619	0.67164322191825	0.40654107463009	3.0416087447	0	0	1.3288588857	0	0	hsa-miR-548c-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-548ay-3p	-0.444628053934891	0.422649730810374	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.506934790766667	0	0.444628053934891	0	1.5208043723	0	0	0	0	0	hsa-miR-548ay-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-424-3p	0.123545416036265	0.795044784080983	0.922507172387301	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	55.6461336384333	57.2121348044333	5.71341250603065	5.83695792206691	36.499304936	88.3038602697	42.1352357096	70.4295209431	43.6591398113	57.5477436589	hsa-miR-424-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-548a-3p	1.01267985083723	0.0351432722683753	0.71519809890531	up	TRUE	FALSE	FALSE	FALSE	FALSE		nominal P < 0.05 exploratory miRNA screen	8.65870034713333	18.0955213334	3.23434243737016	4.24702228820739	10.6456306063	5.7904170669	9.5400533682	17.2751655143	16.0849462463	20.9264522396	hsa-miR-548a-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-548e-5p	0.486183794876208	0.555974481267954	0.809002632923718	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	1.83194220303333	2.37148346313333	1.21619571195763	1.70237950683384	1.5208043723	0	3.9750222368	1.3288588857	2.2978494638	3.4877420399	hsa-miR-548e-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-548n	0.804190415370558	0.401815395806729	0.71519809890531	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.482534755566667	1.9748526044	0.430456773071619	1.23464718844218	0	1.4476042667	0	1.3288588857	4.5956989275	0	hsa-miR-548n
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-548t-5p	-0.725957193452202	0.203408229473114	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.771936273233333	0	0.725957193452202	0	1.5208043723	0	0.7950044474	0	0	0	hsa-miR-548t-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-548az-5p	0			unchanged	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0	0	0	0	0	0	0	0	0	0	hsa-miR-548az-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-497-3p	0.47285889753873	0.583730682002639	0.830918495840666	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.795004447366667	1.34724016126667	0.586387173407926	1.05924607094666	0	0	2.3850133421	0	2.2978494638	1.74387102	hsa-miR-497-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-186-5p	0.0659289033562818	0.731179403005665	0.900762210036989	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	1980.77208784217	2049.0018270935	10.9336202298176	10.9995491331738	1703.3008970154	1793.5816864613	2445.4336800498	1934.8185376059	2187.5526894937	2024.6342541809	hsa-miR-186-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-548u	-1.24937895890762	0.243631883781691	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	3.27954646973333	1.32885888573333	2.02206220173185	0.772683242824224	1.5208043723	4.3428128001	3.9750222368	3.9865766572	0	0	hsa-miR-548u
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-518b	0.40654107463009	0.422649730810374	0.71519809890531	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0	0.4429529619	0	0.40654107463009	0	0	0	1.3288588857	0	0	hsa-miR-518b
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-548m	0.40654107463009	0.422649730810374	0.71519809890531	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0	0.4429529619	0	0.40654107463009	0	0	0	1.3288588857	0	0	hsa-miR-548m
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-3609	1.25258388870842	0.305680965415675	0.71519809890531	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	1.9301390223	3.58038624626667	0.921166729137021	2.17375061784544	0	5.7904170669	0	2.6577177714	4.5956989275	3.4877420399	hsa-miR-3609
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-20b-5p	0.0740354930060523	0.752258307376332	0.902838259180939	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	64.4723738314	68.5902477440333	6.02343651902616	6.09747201203222	59.3113705211	75.2754218692	58.8303291039	54.4832143145	85.0204301589	66.2670987587	hsa-miR-20b-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-93-5p	0.224917116577702	0.445842598933469	0.734459248243049	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	10100.1488050895	11474.7220373898	13.2609848897133	13.485902006291	8054.179955887	8610.3501784274	13635.916280954	11599.6092134355	11721.3301146083	11103.2267841257	hsa-miR-93-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-17-5p	0.0262032708844142	0.872435314497794	0.941510995580591	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	554.309572159467	563.893734830733	9.10825175156261	9.13445502244702	625.0505970297	561.6704554858	476.2076639629	531.5435542873	645.6956993148	514.4419508901	hsa-miR-17-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-561-3p	1.45371040022974	0.201015497202258	0.71519809890531	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0	2.50982084123333	0	1.45371040022974	0	0	0	0	2.2978494638	5.2316130599	hsa-miR-561-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-7-1-3p	0.075644546787486	0.7587894908312	0.902838259180939	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	57.4374054417667	59.4547315443	5.83896924382557	5.91461379061306	71.4778054998	57.9041706686	42.9302401569	65.1140854002	57.4462365938	55.8038726389	hsa-miR-7-1-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-7-2-3p	1.22524164058444	0.107368143886298	0.71519809890531	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.5300029649	2.23314608506667	0.457652350824863	1.68289399140931	0	0	1.5900088947	2.6577177714	2.2978494638	1.74387102	hsa-miR-7-2-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-21-3p	0.406336018512864	0.014237393794588	0.71519809890531	up	TRUE	FALSE	FALSE	FALSE	FALSE		nominal P < 0.05 exploratory miRNA screen	878.875660406067	1166.06463266147	9.77860791892778	10.1849439374406	950.5027327095	825.1344320282	860.9898164805	1230.5233281752	1217.8602157895	1049.8103540197	hsa-miR-21-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-652-5p	-0.0741450534239023	0.950840667800427	0.975161342753219	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	2.82274361046667	2.50982084123333	1.52785545365364	1.45371040022974	6.0832174893	0	2.3850133421	0	2.2978494638	5.2316130599	hsa-miR-652-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-490-3p	1.52828006253708	0.255375996120724	0.71519809890531	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	3.909078115	10.3629091556667	1.76359163404029	3.29187169657737	3.0416087447	8.6856256003	0	3.9865766572	18.38279571	8.7193550998	hsa-miR-490-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-191-5p	-0.114261803161282	0.578242054788739	0.827711074047694	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	7183.82309990553	6541.772948143	12.7896688811102	12.675407077949	5853.576029118	6855.8538071675	8842.0394634311	6552.6031654772	6693.6354879149	6379.0801910369	hsa-miR-191-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-99a-3p	0.834106102586386	0.110162627467298	0.71519809890531	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	9.1425669638	16.3053282102333	3.26729546083076	4.10140156341714	13.687239351	5.7904170669	7.9500444735	15.9463066286	13.7870967825	19.1825812196	hsa-miR-99a-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-99b-3p	-0.046458156873876	0.851143853884341	0.932814526161934	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	178.1265119761	168.766497469767	7.45333884667411	7.40688068980024	187.0589377972	130.2843840044	217.0362141267	168.7650784862	163.1473119265	174.3871019966	hsa-miR-99b-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-100-3p	-0.114859434393022	0.589657042482391	0.83501311926529	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	524.026629590267	480.741425417333	9.0188646521297	8.90400521773667	567.260030881	590.6225408202	414.1973170696	554.1341553446	450.3784948958	437.7116260116	hsa-miR-100-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL4_vs_Vehicle	hsa-miR-4753-5p	-0.430456773071619	0.422649730810374	0.71519809890531	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.482534755566667	0	0.430456773071619	0	0	1.4476042667	0	0	0	0	hsa-miR-4753-5p
