assay	analysis_source	contrast	feature_id	log2_fold_change	raw_p_value	BH_FDR	direction	nominal_discovery	FDR_significant	biologically_prioritized	experimentally_evaluated	candidate_highlight	candidate_highlight_reason	threshold_interpretation	mean_CPM_vehicle	mean_CPM_treatment	mean_log2_CPM_plus_1_vehicle	mean_log2_CPM_plus_1_treatment	V_A	V_B	V_C	IL13_A	IL13_B	IL13_C	label_for_plot
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-33a-3p	-0.20801477254818	0.760097571474316	0.940050000056574	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	4.8478190514	4.5712499979	2.5003024198184	2.29228764727022	6.0832174893	2.8952085334	5.5650311315	6.9847962616	1.2836927632	5.4452609689	hsa-miR-33a-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-32-3p	0.0981649240333207	0.808995663999397	0.955943601815913	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	15.286997809	15.5732362940333	3.94385895488752	4.04202387892084	9.124826234	14.4760426672	22.2601245258	16.9630766353	16.6880059215	13.0686263253	hsa-miR-32-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-624-3p	-0.0636655855971359	0.93408229228693	0.977903786274147	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	1.27753920293333	1.15393238356667	1.01684394647955	0.95317836088241	0	1.4476042667	2.3850133421	0	1.2836927632	2.1781043875	hsa-miR-624-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-8485	0.299278172116778	0.735114094160544	0.92958728783744	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.965069511133333	1.15393238356667	0.653900188765632	0.95317836088241	0	2.8952085334	0	0	1.2836927632	2.1781043875	hsa-miR-8485
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-5580-3p	0			unchanged	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0	0	0	0	0	0	0	0	0	0	hsa-miR-5580-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-942-3p	0			unchanged	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0	0	0	0	0	0	0	0	0	0	hsa-miR-942-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-323a-3p	-0.254635060174191	0.489011199444709	0.799572602917683	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	158.762820979133	129.483340301233	7.2665382996849	7.0119032395107	199.2253727759	173.7125120059	103.3505781556	133.7089570075	150.1920532939	104.5490106023	hsa-miR-323a-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-4640-3p	0.256636875797064	0.666757145973693	0.916516159024411	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.482534755566667	0.695626743733333	0.430456773071619	0.687093648868683	0	1.4476042667	0	0.9978280374	0	1.0890521938	hsa-miR-4640-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-941	-0.21636763899557	0.402259404526232	0.753091701676768	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	47.775320259	40.7713571068	5.58685253165113	5.37048489265556	36.499304936	53.5613578685	53.2652979725	32.9283252332	43.6455539487	45.7401921385	hsa-miR-941
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-99b-5p	0.10055937657066	0.587632110133858	0.866592297247965	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	4367.97593392287	4643.1588687169	12.0771467144272	12.1777060909978	3850.6766707526	3941.826418268	5311.424712748	4445.3239064791	4378.6760152614	5105.4766844102	hsa-miR-99b-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-6800-3p	0.684576085042981	0.336952743167981	0.753091701676768	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.265001482466667	1.2188125734	0.281329139517312	0.965905224560292	0	0	0.7950044474	0	2.5673855264	1.0890521938	hsa-miR-6800-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-3200-3p	0.0541481696683199	0.926593395940704	0.976830387286887	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	2.5320102317	3.0034915109	1.78636460342335	1.84051277309167	1.5208043723	2.8952085334	3.1800177894	0.9978280374	2.5673855264	5.4452609689	hsa-miR-3200-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-6782-3p	0.527624000121103	0.422649730810374	0.753091701676768	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0	0.665218691566667	0	0.527624000121103	0	0	0	1.9956560747	0	0	hsa-miR-6782-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-574-3p	0.0120971877217038	0.937920379011339	0.977903786274147	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	2235.97539343557	2241.77945759763	11.1162565992811	11.1283537870028	1859.9437473659	2375.5186016811	2472.4638312597	2157.3042167919	2129.6462941421	2438.3878618589	hsa-miR-574-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-28-3p	0.0817060964919438	0.548071405137044	0.835453775875621	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	936.968213858233	985.864723763567	9.86456219968197	9.94626829617391	810.5887304546	936.5999605653	1063.7159505548	968.8910242853	1020.5357467408	968.1674002646	hsa-miR-28-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-4676-3p	0.95317836088241	0.194622270383373	0.753091701676768	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0	1.15393238356667	0	0.95317836088241	0	0	0	0	1.2836927632	2.1781043875	hsa-miR-4676-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-4773	0.527624000121103	0.422649730810374	0.753091701676768	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0	0.665218691566667	0	0.527624000121103	0	0	0	1.9956560747	0	0	hsa-miR-4773
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-3154	-0.153316320218408	0.913931974413799	0.972857097713563	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	2.41267377786667	1.66304672893333	1.01409928742921	0.860782967210802	0	7.2380213336	0	4.9891401868	0	0	hsa-miR-3154
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-424-5p	0.0889866224712925	0.681203135960776	0.916516159024411	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	1832.42450283257	1932.42349567627	10.820655774369	10.9096423968403	1463.0138061864	1838.4574187295	2195.8022835818	2179.256433614	1703.460296761	1914.5537566538	hsa-miR-424-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-497-5p	0.479700634638945	0.116322511122202	0.753091701676768	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	26.6965735221	37.8513474370667	4.77592308161507	5.25562371625402	24.3328699574	23.1616682675	32.5951823414	47.8957457937	30.8086263167	34.8496702008	hsa-miR-497-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-6858-3p	-0.444628053934891	0.422649730810374	0.753091701676768	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.506934790766667	0	0.444628053934891	0	1.5208043723	0	0	0	0	0	hsa-miR-6858-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-3940-3p	-1.10231766474428	0.0789911554271064	0.753091701676768	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	7.33236107383333	3.10284383833333	3.05833367022632	1.95601600548204	7.6040218617	7.2380213336	7.1550400262	1.9956560747	5.1347710528	2.1781043875	hsa-miR-3940-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-6746-3p	0.556055503997142	0.422649730810374	0.753091701676768	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0	0.726034795833333	0	0.556055503997142	0	0	0	0	0	2.1781043875	hsa-miR-6746-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-4661-3p	0.397122856885267	0.422649730810374	0.753091701676768	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0	0.427897587733333	0	0.397122856885267	0	0	0	0	1.2836927632	0	hsa-miR-4661-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-10524-5p	0.332810802940831	0.422649730810374	0.753091701676768	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0	0.3326093458	0	0.332810802940831	0	0	0	0.9978280374	0	0	hsa-miR-10524-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-3622a-5p	-0.0761739271437677	0.898152776110848	0.972857097713563	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.482534755566667	0.363017397933333	0.430456773071619	0.354282845927852	0	1.4476042667	0	0	0	1.0890521938	hsa-miR-3622a-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-2682-5p	-0.124841547884031	0.837162923331856	0.959629988535424	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.5300029649	0.3326093458	0.457652350824863	0.332810802940831	0	0	1.5900088947	0.9978280374	0	0	hsa-miR-2682-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-15a-3p	0.0353656917134413	0.949548288114184	0.982291332531914	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	9.60203354526667	9.87033379363333	3.31354955622028	3.34891524793372	15.2080437234	7.2380213336	6.3600355788	4.9891401868	11.5532348688	13.0686263253	hsa-miR-15a-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-6750-5p	0.07295370641054	0.880085923273483	0.972726546775955	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.265001482466667	0.363017397933333	0.281329139517312	0.354282845927852	0	0	0.7950044474	0	0	1.0890521938	hsa-miR-6750-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-370-5p	0.13071645084549	0.800874232882798	0.955943601815913	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	8.082561034	8.35744809766667	3.05618984067024	3.18690629151573	13.687239351	5.7904170669	4.7700266841	6.9847962616	11.5532348688	6.5343131626	hsa-miR-370-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-431-3p	0.685240370698559	0.523238654747829	0.828586933325599	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	5.33168566806667	11.4136275417333	2.53874292779937	3.22398329849793	9.124826234	2.8952085334	3.9750222368	1.9956560747	11.5532348688	20.6919916817	hsa-miR-431-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-12114	0.332810802940831	0.422649730810374	0.753091701676768	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0	0.3326093458	0	0.332810802940831	0	0	0	0.9978280374	0	0	hsa-miR-12114
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-301a-3p	0.30569448787282	0.421415196531832	0.753091701676768	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	447.9025252677	533.081125816933	8.74780369711056	9.05349818498338	299.59846135	425.5956544145	618.5134600386	610.6707588699	486.5195572513	502.0530613296	hsa-miR-301a-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-301b-3p	0.243188651980221	0.755635515488287	0.938893632400183	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	8.461571526	9.48503651466667	3.0222239510539	3.26541260303412	3.0416087447	7.2380213336	15.1050844997	9.9782803737	14.1206203952	4.3562087751	hsa-miR-301b-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-130b-3p	0.268011359146766	0.303686981817253	0.753091701676768	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	182.739376694633	223.698814953433	7.51659983701132	7.78461119615808	162.7260678399	186.7409504064	198.7511118376	287.3744747623	196.404992769	187.316977329	hsa-miR-130b-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-130a-3p	0.145965671451666	0.343216441384924	0.753091701676768	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	2426.36811444063	2675.38115878687	11.2365934949354	11.382559166387	2094.1476207055	2449.3464192837	2735.6103033327	2849.796874726	2421.0445513876	2755.302050247	hsa-miR-130a-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-33b-3p	1.78209776395372	0.0755009003790596	0.753091701676768	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.795004447366667	4.33392889403333	0.586387173407926	2.36848493736164	0	0	2.3850133421	4.9891401868	2.5673855264	5.4452609689	hsa-miR-33b-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-140-5p	-0.21193786936633	0.323115515701735	0.753091701676768	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	184.2654016456	157.038496035967	7.51532268482845	7.30338481546212	188.5797421696	217.1406400074	147.0758227598	158.6546579417	150.1920532939	162.2687768723	hsa-miR-140-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-101-5p	-0.491097776272257	0.671540116061755	0.916516159024411	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	3.35274657536667	1.7238628332	1.71303593826846	1.2219381619962	6.0832174893	0	3.9750222368	2.9934841121	0	2.1781043875	hsa-miR-101-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-5000-5p	-0.457652350824863	0.422649730810374	0.753091701676768	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.5300029649	0	0.457652350824863	0	0	0	1.5900088947	0	0	0	hsa-miR-5000-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-6874-3p	0.115793717367956	0.824842764995445	0.955943601815913	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.265001482466667	0.427897587733333	0.281329139517312	0.397122856885267	0	0	0.7950044474	0	1.2836927632	0	hsa-miR-6874-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-142-5p	-0.284108972551178	0.820631447823529	0.955943601815913	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	10.8557693913667	10.3448957756333	3.28616559418886	3.00205662163768	6.0832174893	21.7140640007	4.7700266841	11.9739364484	17.9716986847	1.0890521938	hsa-miR-142-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-3651	-0.214986618834756	0.810372962157759	0.955943601815913	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	9.3139638887	8.14052764716667	3.16834257788699	2.95335595905224	16.7288480957	7.2380213336	3.9750222368	11.9739364484	10.2695421056	2.1781043875	hsa-miR-3651
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-2115-3p	0.354282845927852	0.422649730810374	0.753091701676768	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0	0.363017397933333	0	0.354282845927852	0	0	0	0	0	1.0890521938	hsa-miR-2115-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-3617-3p	-0.374444801137474	0.695321262102576	0.916516159024411	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	1.32500741226667	0.427897587733333	0.771567658022741	0.397122856885267	0	0	3.9750222368	0	1.2836927632	0	hsa-miR-3617-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-136-3p	0.0087312580973169	0.975773467798649	0.990624215132819	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	186.3627292052	184.4478604534	7.51466111555228	7.5233923736496	217.4750252439	131.7319882712	209.8811741005	204.5547476607	152.7594388203	196.0293948792	hsa-miR-136-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-188-5p	1.13466669337276	0.109224202180962	0.753091701676768	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	3.5689479874	9.7223576185	2.16840274094466	3.30306943431741	3.0416087447	2.8952085334	4.7700266841	11.9739364484	12.836927632	4.3562087751	hsa-miR-188-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-4800-3p	0.397122856885267	0.422649730810374	0.753091701676768	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0	0.427897587733333	0	0.397122856885267	0	0	0	0	1.2836927632	0	hsa-miR-4800-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-3126-3p	0.410606903604642	0.482401006476421	0.799572602917683	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	1.01253772046667	1.5514219192	0.888109123896482	1.29871602750112	0	1.4476042667	1.5900088947	0.9978280374	2.5673855264	1.0890521938	hsa-miR-3126-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-200a-5p	-0.281329139517312	0.422649730810374	0.753091701676768	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.265001482466667	0	0.281329139517312	0	0	0	0.7950044474	0	0	0	hsa-miR-200a-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-141-5p	0.759435154265068	0.422649730810374	0.753091701676768	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0	1.2836927632	0	0.759435154265068	0	0	0	0	3.8510782896	0	hsa-miR-141-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-532-5p	0.235339072077926	0.292386916714712	0.753091701676768	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	120.385682861733	140.496040754667	6.90441281128134	7.13975188335927	100.3730885741	112.9131328039	147.8708272072	146.6807214933	124.51819803	150.2892027407	hsa-miR-532-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-4728-3p	0.354282845927852	0.422649730810374	0.753091701676768	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0	0.363017397933333	0	0.354282845927852	0	0	0	0	0	1.0890521938	hsa-miR-4728-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-6871-5p	0.556055503997142	0.422649730810374	0.753091701676768	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0	0.726034795833333	0	0.556055503997142	0	0	0	0	0	2.1781043875	hsa-miR-6871-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-126-5p	0.165445597454353	0.305757772802322	0.753091701676768	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	234.897263805033	261.9242947032	7.87155776313142	8.03700336058577	217.4750252439	211.3502229406	275.8665432306	269.4135700896	245.1853177704	271.1739962496	hsa-miR-126-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-25-3p	0.0943949467936847	0.41116113024689	0.753091701676768	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	8114.91184240493	8663.63792893913	12.9828169779028	13.0772119246965	7962.9316935469	7484.1140589223	8897.6897747456	8289.9553344621	8148.8816607679	9552.0767915874	hsa-miR-25-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-548o-3p	-0.404341644814856	0.681464220968959	0.916516159024411	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	1.49640433713333	1.08905219376667	1.10209999498987	0.697758350175013	3.0416087447	1.4476042667	0	0	0	3.2671565813	hsa-miR-548o-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-4714-3p	-0.01341409782178	0.984814116711161	0.993406854250312	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	1.03693775566667	1.05864414163333	0.902280404759753	0.888866306937973	1.5208043723	0	1.5900088947	0.9978280374	0	2.1781043875	hsa-miR-4714-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-16-2-3p	0.0758021825383723	0.641363416530304	0.911274137154018	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	67.5871826817	71.4436535686333	6.09360179506337	6.16940397760174	72.9986098721	70.9326090691	58.8303291039	82.8197271016	62.9009453966	68.6102882077	hsa-miR-16-2-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-195-3p	-1.10745176633826	0.404051005845475	0.753091701676768	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	3.64274477146667	0.3326093458	1.44026256927909	0.332810802940831	0	10.133229867	0.7950044474	0.9978280374	0	0	hsa-miR-195-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-181d-3p	0.246294860603791	0.707632372149072	0.916516159024411	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.265001482466667	0.665218691566667	0.281329139517312	0.527624000121103	0	0	0.7950044474	1.9956560747	0	0	hsa-miR-181d-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-1306-5p	1.22786889478276	0.0228807882116331	0.753091701676768	up	TRUE	FALSE	FALSE	FALSE	FALSE		nominal P < 0.05 exploratory miRNA screen	2.26700874926667	6.77561812636667	1.68491541610845	2.9127843108912	1.5208043723	2.8952085334	2.3850133421	6.9847962616	8.9858493424	4.3562087751	hsa-miR-1306-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-3614-5p	-0.0391497367645427	0.972636652372278	0.990561091164784	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	1.2300709936	1.81508698963333	0.935229328282943	0.8960795915184	0	2.8952085334	0.7950044474	0	0	5.4452609689	hsa-miR-3614-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-4768-3p	0			unchanged	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0	0	0	0	0	0	0	0	0	0	hsa-miR-4768-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-16-1-3p	0.0975085590960725	0.837148201303708	0.959629988535424	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	14.8565235244333	16.8247220031	3.95332097588931	4.05082953498538	10.6456306063	18.8188554673	15.1050844997	26.941357009	11.5532348688	11.9795741315	hsa-miR-16-1-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-1910-5p	-0.0600745354531446	0.942512982580416	0.977903786274147	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.771936273233333	0.997828037366667	0.725957193452202	0.665882657999058	1.5208043723	0	0.7950044474	2.9934841121	0	0	hsa-miR-1910-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-194-3p	0.0514816634235197	0.91180511601322	0.972857097713563	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	0.265001482466667	0.3326093458	0.281329139517312	0.332810802940831	0	0	0.7950044474	0.9978280374	0	0	hsa-miR-194-3p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-935	0.167498054798875	0.692346307826529	0.916516159024411	up	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	184.168441771833	195.085897188633	7.44359951241132	7.61109756721019	111.0187191805	175.1601162726	266.3264898624	174.6199065396	201.5397638218	209.0980212045	hsa-miR-935
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-490-5p	-0.0729142178019817	0.940232435570108	0.977903786274147	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	5.95722173003333	5.29728479373333	2.50520594211387	2.43229172431189	1.5208043723	11.5808341337	4.7700266841	6.9847962616	1.2836927632	7.6233653564	hsa-miR-490-5p
miRNA-seq	log2_CPM_plus_1_Welch_two_sided_from_compact_CPM_matrix	IL13_vs_Vehicle	hsa-miR-323b-3p	-0.207774509383539	0.625110675028978	0.896675148607141	down	FALSE	FALSE	FALSE	FALSE	FALSE		not nominally significant	49.3073761984333	43.9753522746333	5.62627915887494	5.4185046494914	57.7905661487	53.5613578685	36.5702045781	26.941357009	60.3335598702	44.6511399447	hsa-miR-323b-3p
