feature_id	display_label	log2_fold_change	raw_p_value	BH_FDR	nominal_discovery	FDR_significant	direction	biologically_prioritized	experimentally_evaluated	candidate_highlight	candidate_highlight_reason	threshold_interpretation
hsa-miR-148a-5p	hsa-miR-148a-5p	-0.64407136001811	0.532063297988578	0.828586933325599	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-1277-5p	hsa-miR-1277-5p	-0.338124157142501	0.595700000482274	0.872364017442661	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-362-3p	hsa-miR-362-3p	0.513777693863952	0.590183562818417	0.868696786936064	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-329-3p	hsa-miR-329-3p	-0.434469199442326	0.319656069638215	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-376c-3p	hsa-miR-376c-3p	0.170716253691802	0.212714372158222	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-499b-3p	hsa-miR-499b-3p	0.332810802940831	0.422649730810374	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-181c-5p	hsa-miR-181c-5p	1.35471613047772	0.224461941253066	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-181a-5p	hsa-miR-181a-5p	-0.196632541444659	0.12513742518232	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-181b-5p	hsa-miR-181b-5p	-0.104119294174659	0.549012481289694	0.835453775875621	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-181d-5p	hsa-miR-181d-5p	-0.451386897768671	0.365397404222215	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-181c-3p	hsa-miR-181c-3p	-0.261745855541375	0.667336796547418	0.916516159024411	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-100-5p	hsa-miR-100-5p	-0.0785674563490399	0.685534493132296	0.916516159024411	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-99a-5p	hsa-miR-99a-5p	0.44155224375126	0.174400200576328	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-4798-3p	hsa-miR-4798-3p	-0.67164322191825	0.422649730810374	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-193b-3p	hsa-miR-193b-3p	0.27663816410788	0.122610750734091	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-193a-3p	hsa-miR-193a-3p	0.726757996930749	0.281677800888311	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-452-5p	hsa-miR-452-5p	-0.166457591540467	0.612421438494889	0.890640596149077	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-483-5p	hsa-miR-483-5p	-0.125091774984315	0.325114991808233	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-4499	hsa-miR-4499	0			FALSE	FALSE	unchanged	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-576-3p	hsa-miR-576-3p	-0.565227081591507	0.537961282932079	0.828586933325599	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-6838-5p	hsa-miR-6838-5p	-0.430456773071619	0.422649730810374	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-1179	hsa-miR-1179	0.972660306877286	0.152763488414598	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-6779-3p	hsa-miR-6779-3p	-0.430456773071619	0.422649730810374	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-22-3p	hsa-miR-22-3p	0.331810376783128	0.0510020057574439	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-28-5p	hsa-miR-28-5p	-0.304693056339791	0.326144147454857	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-708-5p	hsa-miR-708-5p	-1.23864166558627	0.281436227188659	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-3158-3p	hsa-miR-3158-3p	0			FALSE	FALSE	unchanged	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-148b-5p	hsa-miR-148b-5p	-0.254363987846149	0.301859631568323	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-369-3p	hsa-miR-369-3p	-0.0869946221084907	0.685820129794672	0.916516159024411	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-7705	hsa-miR-7705	-0.444628053934891	0.422649730810374	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-410-3p	hsa-miR-410-3p	0.397122856885267	0.422649730810374	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-656-3p	hsa-miR-656-3p	0.0679281875230964	0.917692466887519	0.972857097713563	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-34c-3p	hsa-miR-34c-3p	-1.87089716070986	0.0433187845736281	0.753091701676768	TRUE	FALSE	down	FALSE	FALSE	FALSE		nominal P < 0.05 exploratory miRNA screen
hsa-miR-5094	hsa-miR-5094	0.354282845927852	0.422649730810374	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-154-3p	hsa-miR-154-3p	-0.419241895559518	0.573130202892322	0.857164509503919	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-487a-3p	hsa-miR-487a-3p	-0.410802908205801	0.651534709663839	0.916516159024411	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-382-3p	hsa-miR-382-3p	-0.112943656079092	0.788963904149034	0.955943601815913	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-4733-5p	hsa-miR-4733-5p	0			FALSE	FALSE	unchanged	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-362-5p	hsa-miR-362-5p	0.385830159147792	0.750384086859819	0.938893632400183	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-501-5p	hsa-miR-501-5p	-0.444628053934891	0.422649730810374	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-487b-3p	hsa-miR-487b-3p	-0.0868882690352448	0.726791894972198	0.927255759077531	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-425-5p	hsa-miR-425-5p	0.0667820472520564	0.661652975790253	0.916516159024411	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-501-3p	hsa-miR-501-3p	0.0514816634235197	0.91180511601322	0.972857097713563	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-502-3p	hsa-miR-502-3p	0.381065247061038	0.275566316153807	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-1246	hsa-miR-1246	-0.74835858457798	0.545660412718735	0.83519450926337	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-652-3p	hsa-miR-652-3p	-0.184045879569843	0.696813580972143	0.916516159024411	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-889-5p	hsa-miR-889-5p	-0.444628053934891	0.422649730810374	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-3668	hsa-miR-3668	-0.87508482700651	0.183610461726134	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-4781-3p	hsa-miR-4781-3p	0.697758350175013	0.422649730810374	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-10399-5p	hsa-miR-10399-5p	-1.95138353284586	0.160501038817083	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-363-3p	hsa-miR-363-3p	-0.222263134312739	0.132511772116357	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-4699-3p	hsa-miR-4699-3p	0			FALSE	FALSE	unchanged	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-3613-3p	hsa-miR-3613-3p	0.892109969697872	0.0670660494027703	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-3681-3p	hsa-miR-3681-3p	0			FALSE	FALSE	unchanged	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-4717-3p	hsa-miR-4717-3p	-0.281329139517312	0.422649730810374	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-6500-3p	hsa-miR-6500-3p	0.242465594933792	0.689811987824062	0.916516159024411	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-499b-5p	hsa-miR-499b-5p	-0.281329139517312	0.422649730810374	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-6847-5p	hsa-miR-6847-5p	-0.0281988432771892	0.973977828561843	0.990624215132819	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-214-3p	hsa-miR-214-3p	-0.297563693171517	0.23899521093138	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-125a-3p	hsa-miR-125a-3p	-0.192275266221778	0.287440001182243	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-199a-3p	hsa-miR-199a-3p	-0.17491814243872	0.276001928802758	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-622	hsa-miR-622	0.354282845927852	0.422649730810374	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-3691-3p	hsa-miR-3691-3p	0			FALSE	FALSE	unchanged	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-181a-2-3p	hsa-miR-181a-2-3p	-0.493849965276898	0.0017321656619406	0.753091701676768	TRUE	FALSE	down	FALSE	FALSE	FALSE		nominal P < 0.05 exploratory miRNA screen
hsa-miR-665	hsa-miR-665	0.408448219241563	0.526717755283009	0.828586933325599	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-181a-3p	hsa-miR-181a-3p	-0.416205525949132	0.135880034756928	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-4286	hsa-miR-4286	1.08085039228641	0.243957971451537	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-1247-5p	hsa-miR-1247-5p	-0.952972361435561	0.244422439344028	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-454-5p	hsa-miR-454-5p	-0.415738984028417	0.418832836233063	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-4485-5p	hsa-miR-4485-5p	-0.276486745264041	0.734817325763354	0.92958728783744	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-6827-3p	hsa-miR-6827-3p	0.332810802940831	0.422649730810374	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-1973	hsa-miR-1973	0.115793717367956	0.824842764995445	0.955943601815913	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-132-5p	hsa-miR-132-5p	-0.427087499074842	0.498479709913942	0.805678707019931	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-10401-3p	hsa-miR-10401-3p	0.36798661545579	0.630974595914204	0.902290408555646	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-544b	hsa-miR-544b	0			FALSE	FALSE	unchanged	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-221-5p	hsa-miR-221-5p	-0.229630396518942	0.531057201222295	0.828586933325599	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-1248	hsa-miR-1248	-0.386180737201106	0.698968892518839	0.916516159024411	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-212-5p	hsa-miR-212-5p	0.121616587597548	0.936550122161519	0.977903786274147	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-1249-3p	hsa-miR-1249-3p	0.574429030551403	0.574285900921592	0.857164509503919	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-137-5p	hsa-miR-137-5p	-0.444628053934891	0.422649730810374	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-125b-1-3p	hsa-miR-125b-1-3p	-0.23850673601499	0.540220821195206	0.829286348325974	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-6758-3p	hsa-miR-6758-3p	0.354282845927852	0.422649730810374	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-766-3p	hsa-miR-766-3p	0			FALSE	FALSE	unchanged	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-136-5p	hsa-miR-136-5p	0.241096077236045	0.328524982595658	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-1307-3p	hsa-miR-1307-3p	-0.0742916932658613	0.493045240469535	0.802631786810871	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-130b-5p	hsa-miR-130b-5p	-0.0453734225932818	0.902555921254638	0.972857097713563	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-5187-3p	hsa-miR-5187-3p	-0.711973620135822	0.637467811853459	0.906966398978498	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-29a-5p	hsa-miR-29a-5p	-0.184074250837317	0.624704428736564	0.896675148607141	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-17-3p	hsa-miR-17-3p	0.329249433894778	0.201454947493788	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-20a-3p	hsa-miR-20a-3p	0.209742578610233	0.440388277707358	0.765965202932043	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-18a-3p	hsa-miR-18a-3p	-0.319892141102831	0.684682581294785	0.916516159024411	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-93-3p	hsa-miR-93-3p	-0.348406437490898	0.306399872830558	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-378i	hsa-miR-378i	0.478134487429054	0.604029075269276	0.880875734767693	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-422a	hsa-miR-422a	0.181165605560822	0.821797755731523	0.955943601815913	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-378f	hsa-miR-378f	0.759435154265068	0.422649730810374	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-378d	hsa-miR-378d	-0.729282410830639	0.593821375532568	0.871798752831852	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-378c	hsa-miR-378c	0.354282845927852	0.422649730810374	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-378a-3p	hsa-miR-378a-3p	-0.0849970585553095	0.714009731506636	0.916516159024411	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-378e	hsa-miR-378e	-0.444628053934891	0.422649730810374	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-3176	hsa-miR-3176	0.687093648868683	0.183901820867777	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-664a-5p	hsa-miR-664a-5p	-0.0361010382484004	0.956904927160489	0.983958067147146	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-378g	hsa-miR-378g	-0.444628053934891	0.422649730810374	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-4667-5p	hsa-miR-4667-5p	-0.444628053934891	0.422649730810374	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-643	hsa-miR-643	0.368024270912694	0.618024988445217	0.892809133895162	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-10522-5p	hsa-miR-10522-5p	0			FALSE	FALSE	unchanged	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-3179	hsa-miR-3179	0.332810802940831	0.422649730810374	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-548ax	hsa-miR-548ax	-0.281329139517312	0.422649730810374	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-219b-3p	hsa-miR-219b-3p	-0.281329139517312	0.422649730810374	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-642a-3p	hsa-miR-642a-3p	0.944433181573272	0.216914531482376	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-4645-3p	hsa-miR-4645-3p	0.354282845927852	0.422649730810374	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-3913-3p	hsa-miR-3913-3p	0.0306758962773492	0.97045516704913	0.990561091164784	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-504-5p	hsa-miR-504-5p	0.556055503997142	0.422649730810374	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-3160-3p	hsa-miR-3160-3p	0.397122856885267	0.422649730810374	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-27b-5p	hsa-miR-27b-5p	0.510466213149027	0.162223304102571	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-1185-5p	hsa-miR-1185-5p	1.02160714230282	0.116020462543115	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-6884-5p	hsa-miR-6884-5p	0			FALSE	FALSE	unchanged	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-485-5p	hsa-miR-485-5p	-0.444525544379213	0.441807861349977	0.765965202932043	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-4458	hsa-miR-4458	0.301782803440205	0.754217568124854	0.938893632400183	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-let-7d-5p	hsa-let-7d-5p	-0.0839713877547936	0.469502642090974	0.791764720493732	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-655-5p	hsa-miR-655-5p	-0.444628053934891	0.422649730810374	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-377-5p	hsa-miR-377-5p	0.837031945945351	0.310302680535811	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-4785	hsa-miR-4785	-0.902280404759753	0.183588470583717	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-4424	hsa-miR-4424	-0.430456773071619	0.422649730810374	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-219a-1-3p	hsa-miR-219a-1-3p	1.14706286584363	0.269556385620776	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-3145-3p	hsa-miR-3145-3p	-0.281329139517312	0.422649730810374	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-369-5p	hsa-miR-369-5p	-0.540817520308924	0.149127145658584	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-219b-5p	hsa-miR-219b-5p	0.607386481015972	0.463428432812062	0.786106388453417	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-107	hsa-miR-107	0.05372266874239	0.752157050917853	0.938893632400183	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-103a-3p	hsa-miR-103a-3p	0.0894869829708469	0.653214423528261	0.916516159024411	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-210-5p	hsa-miR-210-5p	-1.36579478307191	0.229081095977695	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-3648	hsa-miR-3648	0.367201379158221	0.660861074272795	0.916516159024411	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-6811-3p	hsa-miR-6811-3p	-0.281329139517312	0.422649730810374	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-381-5p	hsa-miR-381-5p	0.643417717489059	0.3229116215735	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-2277-5p	hsa-miR-2277-5p	-0.825236965578932	0.422649730810374	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-222-3p	hsa-miR-222-3p	-0.0761432653580361	0.576339701311094	0.857164509503919	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-221-3p	hsa-miR-221-3p	-0.0723669357308161	0.762273199838747	0.94052509968353	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-549a-5p	hsa-miR-549a-5p	-0.361930558541263	0.731772322841361	0.928601883882091	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-423-3p	hsa-miR-423-3p	-0.074627757828841	0.677436088418329	0.916516159024411	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-6502-5p	hsa-miR-6502-5p	-0.444628053934891	0.422649730810374	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-138-5p	hsa-miR-138-5p	0.203897054965627	0.398562900213806	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-1537-5p	hsa-miR-1537-5p	0.922864449147775	0.318896233342357	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-103a-2-5p	hsa-miR-103a-2-5p	1.04540070915142	0.210597393562132	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-3140-3p	hsa-miR-3140-3p	0.802350364600933	0.280449451220986	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-671-5p	hsa-miR-671-5p	-0.26387423514779	0.280577039911351	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-659-5p	hsa-miR-659-5p	0.494290083934751	0.484545388370593	0.799572602917683	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-6851-5p	hsa-miR-6851-5p	0.354282845927852	0.422649730810374	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-1255a	hsa-miR-1255a	0.672449446361671	0.5431474135724	0.832561728833605	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-31-5p	hsa-miR-31-5p	0.169463536373913	0.0563700349948823	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-34c-5p	hsa-miR-34c-5p	0.174369599111466	0.275977479622649	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-1256	hsa-miR-1256	1.02016550392691	0.219117097414952	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-25-5p	hsa-miR-25-5p	0.64116056030505	0.194261728299357	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-663a	hsa-miR-663a	-0.192951036329879	0.850969429827239	0.968095287612443	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-7974	hsa-miR-7974	0.85185398028377	0.507434776618582	0.814312573707379	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-4668-5p	hsa-miR-4668-5p	-1.11214725223238	0.0926939879448331	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-4747-5p	hsa-miR-4747-5p	-0.281329139517312	0.422649730810374	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-92b-5p	hsa-miR-92b-5p	-0.305201793605549	0.538042029635004	0.828586933325599	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-3199	hsa-miR-3199	0.647617903271008	0.467105118331949	0.791065119755721	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-365b-5p	hsa-miR-365b-5p	-0.370222445001804	0.218370537471872	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-365a-5p	hsa-miR-365a-5p	-0.888109123896482	0.18388596448028	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-6878-5p	hsa-miR-6878-5p	-0.281329139517312	0.422649730810374	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-4726-5p	hsa-miR-4726-5p	0.665882657999058	0.422649730810374	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-296-5p	hsa-miR-296-5p	0.575370537938568	0.408077038796238	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-6877-5p	hsa-miR-6877-5p	0			FALSE	FALSE	unchanged	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-27a-5p	hsa-miR-27a-5p	0.0280606169193032	0.897403549384103	0.972857097713563	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-185-3p	hsa-miR-185-3p	-1.32180755641897	0.311807432719541	0.753091701676768	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-625-5p	hsa-miR-625-5p	-0.106859653841457	0.708386891239107	0.916516159024411	FALSE	FALSE	down	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-5010-5p	hsa-miR-5010-5p	0.07295370641054	0.880085923273483	0.972726546775955	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-4488	hsa-miR-4488	0.839873017722906	0.147493852046564	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
hsa-miR-342-5p	hsa-miR-342-5p	1.08917332277484	0.0736719534611087	0.753091701676768	FALSE	FALSE	up	FALSE	FALSE	FALSE		not nominally significant
