query	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents
query_1	FALSE	1	9	384	1	0.00260416666666667	0.111111111111111	GO:0030889	GO:BP	negative regulation of B cell proliferation	13933	6507	GO:0030888;GO:0042100;GO:0050672;GO:0050869
query_1	FALSE	1	35	384	1	0.00260416666666667	0.0285714285714286	GO:0030888	GO:BP	regulation of B cell proliferation	13933	6506	GO:0042100;GO:0050670;GO:0050864
query_1	FALSE	1	99	384	7	0.0182291666666667	0.0707070707070707	GO:0030879	GO:BP	mammary gland development	13933	6502	GO:0048732
query_1	FALSE	1	14	384	1	0.00260416666666667	0.0714285714285714	GO:0030878	GO:BP	thyroid gland development	13933	6501	GO:0035270;GO:0048732
query_1	FALSE	1	44	384	2	0.00520833333333333	0.0454545454545455	GO:0031341	GO:BP	regulation of cell killing	13933	6676	GO:0001906;GO:0050794
query_1	FALSE	1	16	384	1	0.00260416666666667	0.0625	GO:0031338	GO:BP	regulation of vesicle fusion	13933	6673	GO:0006906;GO:0033043;GO:0060627
query_1	FALSE	1	165	384	7	0.0182291666666667	0.0424242424242424	GO:0031334	GO:BP	positive regulation of protein-containing complex assembly	13933	6672	GO:0043254;GO:0044089;GO:0051130;GO:0065003
query_1	FALSE	1	109	384	2	0.00520833333333333	0.018348623853211	GO:0031333	GO:BP	negative regulation of protein-containing complex assembly	13933	6671	GO:0043254;GO:0051129;GO:0065003
query_1	FALSE	1	27	384	5	0.0130208333333333	0.185185185185185	GO:0031295	GO:BP	T cell costimulation	13933	6664	GO:0031294;GO:0050870
query_1	FALSE	1	28	384	5	0.0130208333333333	0.178571428571429	GO:0031294	GO:BP	lymphocyte costimulation	13933	6663	GO:0002376;GO:0051251
query_1	FALSE	1	15	384	1	0.00260416666666667	0.0666666666666667	GO:0031281	GO:BP	positive regulation of cyclase activity	13933	6653	GO:0043085
query_1	FALSE	1	103	384	5	0.0130208333333333	0.0485436893203883	GO:0031214	GO:BP	biomineral tissue development	13933	6640	GO:0009888;GO:0048513
query_1	FALSE	1	671	384	32	0.0833333333333333	0.0476900149031297	GO:0031175	GO:BP	neuron projection development	13933	6636	GO:0048666;GO:0120036
query_1	FALSE	1	22	384	1	0.00260416666666667	0.0454545454545455	GO:0031128	GO:BP	developmental induction	13933	6604	GO:0032502
query_1	FALSE	1	57	384	1	0.00260416666666667	0.0175438596491228	GO:0031122	GO:BP	cytoplasmic microtubule organization	13933	6599	GO:0000226;GO:0097435
query_1	FALSE	1	34	384	2	0.00520833333333333	0.0588235294117647	GO:0031103	GO:BP	axon regeneration	13933	6581	GO:0031102;GO:0048678;GO:0061564
query_1	FALSE	1	38	384	2	0.00520833333333333	0.0526315789473684	GO:0031102	GO:BP	neuron projection regeneration	13933	6580	GO:0031099;GO:0031175;GO:0033554
query_1	FALSE	1	113	384	7	0.0182291666666667	0.0619469026548673	GO:0031099	GO:BP	regeneration	13933	6577	GO:0048856
query_1	FALSE	1	48	384	1	0.00260416666666667	0.0208333333333333	GO:0031098	GO:BP	stress-activated protein kinase signaling cascade	13933	6576	GO:0033554;GO:0035556
query_1	FALSE	1	45	384	2	0.00520833333333333	0.0444444444444444	GO:0031529	GO:BP	ruffle organization	13933	6739	GO:0120036
query_1	FALSE	1	64	384	1	0.00260416666666667	0.015625	GO:0031503	GO:BP	protein-containing complex localization	13933	6731	GO:0033036
query_1	FALSE	1	13	384	4	0.0104166666666667	0.307692307692308	GO:0031424	GO:BP	keratinization	13933	6706	GO:0030216;GO:0032501
query_1	FALSE	1	335	384	11	0.0286458333333333	0.0328358208955224	GO:0031401	GO:BP	positive regulation of protein modification process	13933	6701	GO:0031399;GO:0036211;GO:0051247
query_1	FALSE	1	213	384	7	0.0182291666666667	0.0328638497652582	GO:0031400	GO:BP	negative regulation of protein modification process	13933	6700	GO:0031399;GO:0036211;GO:0051248
query_1	FALSE	1	598	384	16	0.0416666666666667	0.0267558528428094	GO:0031399	GO:BP	regulation of protein modification process	13933	6699	GO:0036211;GO:0051246
query_1	FALSE	1	94	384	3	0.0078125	0.0319148936170213	GO:0031398	GO:BP	positive regulation of protein ubiquitination	13933	6698	GO:0016567;GO:0031396;GO:1903322
query_1	FALSE	1	68	384	1	0.00260416666666667	0.0147058823529412	GO:0031397	GO:BP	negative regulation of protein ubiquitination	13933	6697	GO:0016567;GO:0031396;GO:1903321
query_1	FALSE	1	175	384	4	0.0104166666666667	0.0228571428571429	GO:0031396	GO:BP	regulation of protein ubiquitination	13933	6696	GO:0016567;GO:1903320
query_1	FALSE	1	344	384	15	0.0390625	0.0436046511627907	GO:0031349	GO:BP	positive regulation of defense response	13933	6684	GO:0006952;GO:0031347;GO:0048584
query_1	FALSE	1	171	384	9	0.0234375	0.0526315789473684	GO:0031348	GO:BP	negative regulation of defense response	13933	6683	GO:0006952;GO:0031347;GO:0048585
query_1	FALSE	1	542	384	25	0.0651041666666667	0.0461254612546125	GO:0031347	GO:BP	regulation of defense response	13933	6682	GO:0006952;GO:0080134
query_1	FALSE	1	264	384	12	0.03125	0.0454545454545455	GO:0031346	GO:BP	positive regulation of cell projection organization	13933	6681	GO:0030030;GO:0031344;GO:0051130
query_1	FALSE	1	136	384	9	0.0234375	0.0661764705882353	GO:0031345	GO:BP	negative regulation of cell projection organization	13933	6680	GO:0030030;GO:0031344;GO:0051129
query_1	FALSE	1	473	384	24	0.0625	0.0507399577167019	GO:0031344	GO:BP	regulation of cell projection organization	13933	6679	GO:0030030;GO:0051128
query_1	FALSE	1	17	384	1	0.00260416666666667	0.0588235294117647	GO:0031342	GO:BP	negative regulation of cell killing	13933	6677	GO:0001906;GO:0031341;GO:0048523
query_1	FALSE	1	8	384	1	0.00260416666666667	0.125	GO:0031650	GO:BP	regulation of heat generation	13933	6797	GO:0031649;GO:0051239
query_1	FALSE	1	11	384	1	0.00260416666666667	0.0909090909090909	GO:0031649	GO:BP	heat generation	13933	6796	GO:0001659
query_1	FALSE	1	306	384	6	0.015625	0.0196078431372549	GO:0031647	GO:BP	regulation of protein stability	13933	6794	GO:0065008
query_1	FALSE	1	19	384	1	0.00260416666666667	0.0526315789473684	GO:0031646	GO:BP	positive regulation of nervous system process	13933	6793	GO:0031644;GO:0050877;GO:0051240
query_1	FALSE	1	60	384	3	0.0078125	0.05	GO:0031644	GO:BP	regulation of nervous system process	13933	6791	GO:0044057;GO:0050877
query_1	FALSE	1	12	384	1	0.00260416666666667	0.0833333333333333	GO:0031643	GO:BP	positive regulation of myelination	13933	6790	GO:0031641;GO:0031646;GO:0042552;GO:0048522
query_1	FALSE	1	32	384	1	0.00260416666666667	0.03125	GO:0031641	GO:BP	regulation of myelination	13933	6788	GO:0042552;GO:0050794;GO:0051960
query_1	FALSE	1	25	384	1	0.00260416666666667	0.04	GO:0031638	GO:BP	zymogen activation	13933	6785	GO:0016485
query_1	FALSE	1	100	384	10	0.0260416666666667	0.1	GO:0031623	GO:BP	receptor internalization	13933	6777	GO:0006898
query_1	FALSE	1	5	384	1	0.00260416666666667	0.2	GO:0031620	GO:BP	regulation of fever generation	13933	6774	GO:0001660;GO:0002673;GO:0031650
query_1	FALSE	1	259	384	13	0.0338541666666667	0.0501930501930502	GO:0031589	GO:BP	cell-substrate adhesion	13933	6771	GO:0007155
query_1	FALSE	1	6	384	2	0.00520833333333333	0.333333333333333	GO:0031581	GO:BP	hemidesmosome assembly	13933	6768	GO:0007044
query_1	FALSE	1	5	384	1	0.00260416666666667	0.2	GO:0031580	GO:BP	membrane raft distribution	13933	6767	GO:0031579;GO:0051665
query_1	FALSE	1	22	384	2	0.00520833333333333	0.0909090909090909	GO:0031579	GO:BP	membrane raft organization	13933	6766	GO:0061024
query_1	FALSE	1	118	384	1	0.00260416666666667	0.00847457627118644	GO:0031570	GO:BP	DNA integrity checkpoint signaling	13933	6761	GO:0000075
query_1	FALSE	1	29	384	1	0.00260416666666667	0.0344827586206897	GO:0031547	GO:BP	brain-derived neurotrophic factor receptor signaling pathway	13933	6749	GO:0007169
query_1	FALSE	1	50	384	2	0.00520833333333333	0.04	GO:0032024	GO:BP	positive regulation of insulin secretion	13933	6857	GO:0030073;GO:0050714;GO:0050796;GO:0090277
query_1	FALSE	1	68	384	2	0.00520833333333333	0.0294117647058824	GO:0032008	GO:BP	positive regulation of TOR signaling	13933	6850	GO:0031929;GO:0032006;GO:1902533
query_1	FALSE	1	137	384	3	0.0078125	0.0218978102189781	GO:0032006	GO:BP	regulation of TOR signaling	13933	6848	GO:0031929;GO:1902531
query_1	FALSE	1	79	384	5	0.0130208333333333	0.0632911392405063	GO:0031960	GO:BP	response to corticosteroid	13933	6839	GO:0048545
query_1	FALSE	1	9	384	1	0.00260416666666667	0.111111111111111	GO:0031954	GO:BP	positive regulation of protein autophosphorylation	13933	6836	GO:0001934;GO:0031952;GO:0046777
query_1	FALSE	1	13	384	1	0.00260416666666667	0.0769230769230769	GO:0031952	GO:BP	regulation of protein autophosphorylation	13933	6834	GO:0001932;GO:0046777
query_1	FALSE	1	5	384	1	0.00260416666666667	0.2	GO:0031947	GO:BP	negative regulation of glucocorticoid biosynthetic process	13933	6829	GO:0006704;GO:0031946;GO:0090032
query_1	FALSE	1	8	384	1	0.00260416666666667	0.125	GO:0031946	GO:BP	regulation of glucocorticoid biosynthetic process	13933	6828	GO:0006704;GO:0031943;GO:0090030
query_1	FALSE	1	10	384	1	0.00260416666666667	0.1	GO:0031943	GO:BP	regulation of glucocorticoid metabolic process	13933	6827	GO:0008211;GO:0019218;GO:0032350
query_1	FALSE	1	163	384	3	0.0078125	0.0184049079754601	GO:0031929	GO:BP	TOR signaling	13933	6825	GO:0035556
query_1	FALSE	1	7	384	1	0.00260416666666667	0.142857142857143	GO:0031915	GO:BP	positive regulation of synaptic plasticity	13933	6816	GO:0048167
query_1	FALSE	1	40	384	5	0.0130208333333333	0.125	GO:0031670	GO:BP	cellular response to nutrient	13933	6810	GO:0007584;GO:0031669;GO:0070887
query_1	FALSE	1	206	384	8	0.0208333333333333	0.0388349514563107	GO:0031669	GO:BP	cellular response to nutrient levels	13933	6809	GO:0031667;GO:0051716
query_1	FALSE	1	350	384	13	0.0338541666666667	0.0371428571428571	GO:0031667	GO:BP	response to nutrient levels	13933	6808	GO:0050896
query_1	FALSE	1	19	384	2	0.00520833333333333	0.105263157894737	GO:0031664	GO:BP	regulation of lipopolysaccharide-mediated signaling pathway	13933	6805	GO:0002831;GO:0009966;GO:0031663;GO:0032101
query_1	FALSE	1	41	384	2	0.00520833333333333	0.048780487804878	GO:0031663	GO:BP	lipopolysaccharide-mediated signaling pathway	13933	6804	GO:0007166;GO:0071222
query_1	FALSE	1	55	384	1	0.00260416666666667	0.0181818181818182	GO:0032272	GO:BP	negative regulation of protein polymerization	13933	6967	GO:0031333;GO:0032271;GO:0051258
query_1	FALSE	1	154	384	4	0.0104166666666667	0.025974025974026	GO:0032271	GO:BP	regulation of protein polymerization	13933	6966	GO:0043254;GO:0051258
query_1	FALSE	1	5	384	1	0.00260416666666667	0.2	GO:0032262	GO:BP	pyrimidine nucleotide salvage	13933	6962	GO:0006221;GO:0008655;GO:0043173
query_1	FALSE	1	196	384	2	0.00520833333333333	0.0102040816326531	GO:0032259	GO:BP	methylation	13933	6959	GO:0008152
query_1	FALSE	1	15	384	1	0.00260416666666667	0.0666666666666667	GO:0032253	GO:BP	dense core granule localization	13933	6953	GO:0032252
query_1	FALSE	1	16	384	1	0.00260416666666667	0.0625	GO:0032252	GO:BP	secretory granule localization	13933	6952	GO:0051648
query_1	FALSE	1	84	384	1	0.00260416666666667	0.0119047619047619	GO:0032231	GO:BP	regulation of actin filament bundle assembly	13933	6934	GO:0044087;GO:0051017;GO:0110053
query_1	FALSE	1	40	384	1	0.00260416666666667	0.025	GO:0032147	GO:BP	activation of protein kinase activity	13933	6900	GO:0045860
query_1	FALSE	1	20	384	1	0.00260416666666667	0.05	GO:0032107	GO:BP	regulation of response to nutrient levels	13933	6890	GO:0031667;GO:0048583
query_1	FALSE	1	430	384	22	0.0572916666666667	0.0511627906976744	GO:0032103	GO:BP	positive regulation of response to external stimulus	13933	6889	GO:0009605;GO:0032101;GO:0048584
query_1	FALSE	1	244	384	17	0.0442708333333333	0.069672131147541	GO:0032102	GO:BP	negative regulation of response to external stimulus	13933	6888	GO:0009605;GO:0032101;GO:0048585
query_1	FALSE	1	30	384	1	0.00260416666666667	0.0333333333333333	GO:0032092	GO:BP	positive regulation of protein binding	13933	6879	GO:0043393;GO:0051099
query_1	FALSE	1	40	384	1	0.00260416666666667	0.025	GO:0032091	GO:BP	negative regulation of protein binding	13933	6878	GO:0043393;GO:0051100
query_1	FALSE	1	11	384	1	0.00260416666666667	0.0909090909090909	GO:0032060	GO:BP	bleb assembly	13933	6869	GO:0120031
query_1	FALSE	1	9	384	1	0.00260416666666667	0.111111111111111	GO:0032025	GO:BP	response to cobalt ion	13933	6858	GO:0010038
query_1	FALSE	1	9	384	1	0.00260416666666667	0.111111111111111	GO:0032354	GO:BP	response to follicle-stimulating hormone	13933	7025	GO:0034698
query_1	FALSE	1	5	384	1	0.00260416666666667	0.2	GO:0032353	GO:BP	negative regulation of hormone biosynthetic process	13933	7024	GO:0009890;GO:0032351;GO:0042446;GO:0046885
query_1	FALSE	1	7	384	1	0.00260416666666667	0.142857142857143	GO:0032351	GO:BP	negative regulation of hormone metabolic process	13933	7022	GO:0009892;GO:0032350;GO:0042445
query_1	FALSE	1	25	384	1	0.00260416666666667	0.04	GO:0032350	GO:BP	regulation of hormone metabolic process	13933	7021	GO:0010817;GO:0019222;GO:0042445
query_1	FALSE	1	4	384	1	0.00260416666666667	0.25	GO:0032348	GO:BP	negative regulation of aldosterone biosynthetic process	13933	7019	GO:0032342;GO:0032347;GO:0090032;GO:1902931
query_1	FALSE	1	6	384	1	0.00260416666666667	0.166666666666667	GO:0032347	GO:BP	regulation of aldosterone biosynthetic process	13933	7018	GO:0010566;GO:0032342;GO:0032344;GO:0090030;GO:1902930
query_1	FALSE	1	6	384	1	0.00260416666666667	0.166666666666667	GO:0032344	GO:BP	regulation of aldosterone metabolic process	13933	7017	GO:0010565;GO:0019218;GO:0032341;GO:0032350;GO:0062012
query_1	FALSE	1	6	384	1	0.00260416666666667	0.166666666666667	GO:0032342	GO:BP	aldosterone biosynthetic process	13933	7015	GO:0006700;GO:0006705;GO:0032341;GO:0034309;GO:0042181;GO:0046184;GO:0120255
query_1	FALSE	1	7	384	2	0.00520833333333333	0.285714285714286	GO:0032341	GO:BP	aldosterone metabolic process	13933	7014	GO:0006081;GO:0008207;GO:0008212;GO:0034308;GO:0042180;GO:0120254
query_1	FALSE	1	13	384	1	0.00260416666666667	0.0769230769230769	GO:0032332	GO:BP	positive regulation of chondrocyte differentiation	13933	7005	GO:0002062;GO:0032330;GO:0045597;GO:0061036
query_1	FALSE	1	18	384	2	0.00520833333333333	0.111111111111111	GO:0032331	GO:BP	negative regulation of chondrocyte differentiation	13933	7004	GO:0002062;GO:0032330;GO:0045596;GO:0061037
query_1	FALSE	1	38	384	4	0.0104166666666667	0.105263157894737	GO:0032330	GO:BP	regulation of chondrocyte differentiation	13933	7003	GO:0002062;GO:0045595;GO:0061035
query_1	FALSE	1	22	384	1	0.00260416666666667	0.0454545454545455	GO:0032292	GO:BP	peripheral nervous system axon ensheathment	13933	6981	GO:0008366
query_1	FALSE	1	11	384	1	0.00260416666666667	0.0909090909090909	GO:0032291	GO:BP	axon ensheathment in central nervous system	13933	6980	GO:0008366
query_1	FALSE	1	14	384	1	0.00260416666666667	0.0714285714285714	GO:0032288	GO:BP	myelin assembly	13933	6977	GO:0010927;GO:0042552
query_1	FALSE	1	71	384	2	0.00520833333333333	0.028169014084507	GO:0032273	GO:BP	positive regulation of protein polymerization	13933	6968	GO:0031334;GO:0032271;GO:0051258
query_1	FALSE	1	8	384	1	0.00260416666666667	0.125	GO:0032383	GO:BP	regulation of intracellular cholesterol transport	13933	7049	GO:0032367;GO:0032374;GO:0032380
query_1	FALSE	1	2	384	1	0.00260416666666667	0.5	GO:0032381	GO:BP	negative regulation of intracellular sterol transport	13933	7047	GO:0032366;GO:0032372;GO:0032378;GO:0032380
query_1	FALSE	1	8	384	1	0.00260416666666667	0.125	GO:0032380	GO:BP	regulation of intracellular sterol transport	13933	7046	GO:0032366;GO:0032371;GO:0032377
query_1	FALSE	1	2	384	1	0.00260416666666667	0.5	GO:0032378	GO:BP	negative regulation of intracellular lipid transport	13933	7044	GO:0032365;GO:0032369;GO:0032377;GO:0032387
query_1	FALSE	1	8	384	1	0.00260416666666667	0.125	GO:0032377	GO:BP	regulation of intracellular lipid transport	13933	7043	GO:0032365;GO:0032368;GO:0032386
query_1	FALSE	1	5	384	1	0.00260416666666667	0.2	GO:0032375	GO:BP	negative regulation of cholesterol transport	13933	7041	GO:0030301;GO:0032372;GO:0032374
query_1	FALSE	1	40	384	1	0.00260416666666667	0.025	GO:0032374	GO:BP	regulation of cholesterol transport	13933	7040	GO:0030301;GO:0032371
query_1	FALSE	1	5	384	1	0.00260416666666667	0.2	GO:0032372	GO:BP	negative regulation of sterol transport	13933	7038	GO:0015918;GO:0032369;GO:0032371
query_1	FALSE	1	40	384	1	0.00260416666666667	0.025	GO:0032371	GO:BP	regulation of sterol transport	13933	7037	GO:0015918;GO:0032368
query_1	FALSE	1	51	384	2	0.00520833333333333	0.0392156862745098	GO:0032370	GO:BP	positive regulation of lipid transport	13933	7036	GO:0006869;GO:0032368;GO:0051050;GO:1905954
query_1	FALSE	1	20	384	1	0.00260416666666667	0.05	GO:0032369	GO:BP	negative regulation of lipid transport	13933	7035	GO:0006869;GO:0032368;GO:0051051;GO:1905953
query_1	FALSE	1	86	384	3	0.0078125	0.0348837209302326	GO:0032368	GO:BP	regulation of lipid transport	13933	7034	GO:0006869;GO:0051049;GO:1905952
query_1	FALSE	1	27	384	1	0.00260416666666667	0.037037037037037	GO:0032367	GO:BP	intracellular cholesterol transport	13933	7033	GO:0030301;GO:0032366
query_1	FALSE	1	29	384	1	0.00260416666666667	0.0344827586206897	GO:0032366	GO:BP	intracellular sterol transport	13933	7032	GO:0015918;GO:0032365
query_1	FALSE	1	40	384	1	0.00260416666666667	0.025	GO:0032365	GO:BP	intracellular lipid transport	13933	7031	GO:0006869;GO:0046907
query_1	FALSE	1	65	384	6	0.015625	0.0923076923076923	GO:0032355	GO:BP	response to estradiol	13933	7026	GO:0033993;GO:1901700
query_1	FALSE	1	706	384	8	0.0208333333333333	0.0113314447592068	GO:0032446	GO:BP	protein modification by small protein conjugation	13933	7073	GO:0070647
query_1	FALSE	1	35	384	1	0.00260416666666667	0.0285714285714286	GO:0032438	GO:BP	melanosome organization	13933	7071	GO:0048753
query_1	FALSE	1	70	384	2	0.00520833333333333	0.0285714285714286	GO:0032436	GO:BP	positive regulation of proteasomal ubiquitin-dependent protein catabolic process	13933	7070	GO:0032434;GO:0043161;GO:1901800;GO:2000060
query_1	FALSE	1	114	384	2	0.00520833333333333	0.0175438596491228	GO:0032434	GO:BP	regulation of proteasomal ubiquitin-dependent protein catabolic process	13933	7068	GO:0043161;GO:0061136;GO:2000058
query_1	FALSE	1	2	384	1	0.00260416666666667	0.5	GO:0032423	GO:BP	regulation of mismatch repair	13933	7065	GO:0006282;GO:0006298
query_1	FALSE	1	57	384	1	0.00260416666666667	0.0175438596491228	GO:0032418	GO:BP	lysosome localization	13933	7064	GO:1990849
query_1	FALSE	1	29	384	2	0.00520833333333333	0.0689655172413793	GO:0032414	GO:BP	positive regulation of ion transmembrane transporter activity	13933	7062	GO:0022898;GO:0032411;GO:0034767
query_1	FALSE	1	20	384	2	0.00520833333333333	0.1	GO:0032413	GO:BP	negative regulation of ion transmembrane transporter activity	13933	7061	GO:0022898;GO:0032410;GO:0034766
query_1	FALSE	1	34	384	2	0.00520833333333333	0.0588235294117647	GO:0032411	GO:BP	positive regulation of transporter activity	13933	7060	GO:0044093;GO:0051050
query_1	FALSE	1	24	384	2	0.00520833333333333	0.0833333333333333	GO:0032410	GO:BP	negative regulation of transporter activity	13933	7059	GO:0044092;GO:0051051
query_1	FALSE	1	19	384	1	0.00260416666666667	0.0526315789473684	GO:0032401	GO:BP	establishment of melanosome localization	13933	7057	GO:0032400;GO:0051905
query_1	FALSE	1	21	384	1	0.00260416666666667	0.0476190476190476	GO:0032400	GO:BP	melanosome localization	13933	7056	GO:0051875
query_1	FALSE	1	110	384	1	0.00260416666666667	0.00909090909090909	GO:0032388	GO:BP	positive regulation of intracellular transport	13933	7054	GO:0032386;GO:0046907;GO:0048522;GO:0051050
query_1	FALSE	1	47	384	3	0.0078125	0.0638297872340425	GO:0032387	GO:BP	negative regulation of intracellular transport	13933	7053	GO:0032386;GO:0046907;GO:0048523;GO:0051051
query_1	FALSE	1	225	384	4	0.0104166666666667	0.0177777777777778	GO:0032386	GO:BP	regulation of intracellular transport	13933	7052	GO:0046907;GO:0051049;GO:0060341
query_1	FALSE	1	2	384	1	0.00260416666666667	0.5	GO:0032384	GO:BP	negative regulation of intracellular cholesterol transport	13933	7050	GO:0032367;GO:0032375;GO:0032381;GO:0032383
query_1	FALSE	1	16	384	1	0.00260416666666667	0.0625	GO:0032528	GO:BP	microvillus organization	13933	7126	GO:0120036
query_1	FALSE	1	42	384	2	0.00520833333333333	0.0476190476190476	GO:0032527	GO:BP	protein exit from endoplasmic reticulum	13933	7125	GO:0006886
query_1	FALSE	1	68	384	5	0.0130208333333333	0.0735294117647059	GO:0032526	GO:BP	response to retinoic acid	13933	7124	GO:0033993;GO:1901700
query_1	FALSE	1	51	384	2	0.00520833333333333	0.0392156862745098	GO:0032507	GO:BP	maintenance of protein location in cell	13933	7119	GO:0045185;GO:0051651
query_1	FALSE	1	202	384	14	0.0364583333333333	0.0693069306930693	GO:0032496	GO:BP	response to lipopolysaccharide	13933	7112	GO:0002237;GO:0033993;GO:1901700
query_1	FALSE	1	6	384	1	0.00260416666666667	0.166666666666667	GO:0032493	GO:BP	response to bacterial lipoprotein	13933	7109	GO:0002237
query_1	FALSE	1	7	384	1	0.00260416666666667	0.142857142857143	GO:0032488	GO:BP	Cdc42 protein signal transduction	13933	7104	GO:0007266
query_1	FALSE	1	62	384	1	0.00260416666666667	0.0161290322580645	GO:0032481	GO:BP	positive regulation of type I interferon production	13933	7097	GO:0001819;GO:0032479;GO:0032606
query_1	FALSE	1	35	384	1	0.00260416666666667	0.0285714285714286	GO:0032480	GO:BP	negative regulation of type I interferon production	13933	7096	GO:0001818;GO:0032479;GO:0032606
query_1	FALSE	1	101	384	2	0.00520833333333333	0.0198019801980198	GO:0032479	GO:BP	regulation of type I interferon production	13933	7095	GO:0001817;GO:0032606
query_1	FALSE	1	23	384	1	0.00260416666666667	0.0434782608695652	GO:0032469	GO:BP	endoplasmic reticulum calcium ion homeostasis	13933	7089	GO:0006874
query_1	FALSE	1	35	384	1	0.00260416666666667	0.0285714285714286	GO:0032467	GO:BP	positive regulation of cytokinesis	13933	7087	GO:0000910;GO:0032465;GO:0051781;GO:0090068
query_1	FALSE	1	74	384	1	0.00260416666666667	0.0135135135135135	GO:0032465	GO:BP	regulation of cytokinesis	13933	7085	GO:0000910;GO:0010564;GO:0051302
query_1	FALSE	1	74	384	1	0.00260416666666667	0.0135135135135135	GO:0032456	GO:BP	endocytic recycling	13933	7076	GO:0016197;GO:0098876
query_1	FALSE	1	10	384	1	0.00260416666666667	0.1	GO:0032616	GO:BP	interleukin-13 production	13933	7168	GO:0001816
query_1	FALSE	1	34	384	1	0.00260416666666667	0.0294117647058824	GO:0032615	GO:BP	interleukin-12 production	13933	7167	GO:0001816
query_1	FALSE	1	30	384	2	0.00520833333333333	0.0666666666666667	GO:0032613	GO:BP	interleukin-10 production	13933	7165	GO:0001816
query_1	FALSE	1	64	384	4	0.0104166666666667	0.0625	GO:0032612	GO:BP	interleukin-1 production	13933	7164	GO:0001816
query_1	FALSE	1	53	384	3	0.0078125	0.0566037735849057	GO:0032611	GO:BP	interleukin-1 beta production	13933	7163	GO:0032612
query_1	FALSE	1	6	384	1	0.00260416666666667	0.166666666666667	GO:0032610	GO:BP	interleukin-1 alpha production	13933	7162	GO:0032612
query_1	FALSE	1	59	384	4	0.0104166666666667	0.0677966101694915	GO:0032609	GO:BP	type II interferon production	13933	7161	GO:0001816
query_1	FALSE	1	53	384	1	0.00260416666666667	0.0188679245283019	GO:0032608	GO:BP	interferon-beta production	13933	7160	GO:0032606
query_1	FALSE	1	101	384	2	0.00520833333333333	0.0198019801980198	GO:0032606	GO:BP	type I interferon production	13933	7158	GO:0001816
query_1	FALSE	1	57	384	3	0.0078125	0.0526315789473684	GO:0032602	GO:BP	chemokine production	13933	7154	GO:0001816
query_1	FALSE	1	3	384	1	0.00260416666666667	0.333333333333333	GO:0032571	GO:BP	response to vitamin K	13933	7142	GO:0033273;GO:1901654
query_1	FALSE	1	129	384	1	0.00260416666666667	0.00775193798449612	GO:0032543	GO:BP	mitochondrial translation	13933	7139	GO:0006412;GO:0140053
query_1	FALSE	1	4	384	1	0.00260416666666667	0.25	GO:0032536	GO:BP	regulation of cell projection size	13933	7134	GO:0032535
query_1	FALSE	1	270	384	14	0.0364583333333333	0.0518518518518519	GO:0032535	GO:BP	regulation of cellular component size	13933	7133	GO:0016043;GO:0090066
query_1	FALSE	1	3	384	1	0.00260416666666667	0.333333333333333	GO:0032532	GO:BP	regulation of microvillus length	13933	7130	GO:0032530;GO:0032536
query_1	FALSE	1	8	384	1	0.00260416666666667	0.125	GO:0032530	GO:BP	regulation of microvillus organization	13933	7128	GO:0032528;GO:0120035
query_1	FALSE	1	34	384	1	0.00260416666666667	0.0294117647058824	GO:0032655	GO:BP	regulation of interleukin-12 production	13933	7206	GO:0001817;GO:0032615
query_1	FALSE	1	30	384	2	0.00520833333333333	0.0666666666666667	GO:0032653	GO:BP	regulation of interleukin-10 production	13933	7204	GO:0001817;GO:0032613
query_1	FALSE	1	64	384	4	0.0104166666666667	0.0625	GO:0032652	GO:BP	regulation of interleukin-1 production	13933	7203	GO:0001817;GO:0032612
query_1	FALSE	1	53	384	3	0.0078125	0.0566037735849057	GO:0032651	GO:BP	regulation of interleukin-1 beta production	13933	7202	GO:0032611;GO:0032652
query_1	FALSE	1	6	384	1	0.00260416666666667	0.166666666666667	GO:0032650	GO:BP	regulation of interleukin-1 alpha production	13933	7201	GO:0032610;GO:0032652
query_1	FALSE	1	59	384	4	0.0104166666666667	0.0677966101694915	GO:0032649	GO:BP	regulation of type II interferon production	13933	7200	GO:0001817;GO:0032609
query_1	FALSE	1	53	384	1	0.00260416666666667	0.0188679245283019	GO:0032648	GO:BP	regulation of interferon-beta production	13933	7199	GO:0032479;GO:0032608
query_1	FALSE	1	57	384	3	0.0078125	0.0526315789473684	GO:0032642	GO:BP	regulation of chemokine production	13933	7193	GO:0001817;GO:0032602
query_1	FALSE	1	96	384	1	0.00260416666666667	0.0104166666666667	GO:0032640	GO:BP	tumor necrosis factor production	13933	7191	GO:0071706
query_1	FALSE	1	49	384	2	0.00520833333333333	0.0408163265306122	GO:0032637	GO:BP	interleukin-8 production	13933	7188	GO:0001816
query_1	FALSE	1	93	384	5	0.0130208333333333	0.0537634408602151	GO:0032635	GO:BP	interleukin-6 production	13933	7186	GO:0001816
query_1	FALSE	1	8	384	2	0.00520833333333333	0.25	GO:0032634	GO:BP	interleukin-5 production	13933	7185	GO:0001816
query_1	FALSE	1	13	384	1	0.00260416666666667	0.0769230769230769	GO:0032633	GO:BP	interleukin-4 production	13933	7184	GO:0001816
query_1	FALSE	1	6	384	1	0.00260416666666667	0.166666666666667	GO:0032627	GO:BP	interleukin-23 production	13933	7178	GO:0001816
