feature_id	gene_symbol	display_label	log2_fold_change	raw_p_value	BH_FDR	nominal_discovery	FDR_significant	direction
ENSG00000000003	TSPAN6	TSPAN6	-0.0528423872145499	0.60033390062359	0.902661253306305	FALSE	FALSE	down
ENSG00000000419	DPM1	DPM1	0.073051986988804	0.442485640140893	0.830669461514496	FALSE	FALSE	up
ENSG00000000457	SCYL3	SCYL3	-0.0735327949595408	0.662086332238799	0.924769812110054	FALSE	FALSE	down
ENSG00000000460	FIRRM	FIRRM	0.0461111007278727	0.721173029548539	0.944978364968255	FALSE	FALSE	up
ENSG00000000971	CFH	CFH	-0.543348235181416	0.0283382620723359	0.220606593006944	FALSE	FALSE	down
ENSG00000001036	FUCA2	FUCA2	0.0639653443165713	0.428156445527144	0.820721140515398	FALSE	FALSE	up
ENSG00000001084	GCLC	GCLC	0.144822264860683	0.0837514983210869	0.412341579679849	FALSE	FALSE	up
ENSG00000001167	NFYA	NFYA	0.0293056379292754	0.714596142108275	0.943366651419936	FALSE	FALSE	up
ENSG00000001460	STPG1	STPG1	-0.361753963276596	0.190800617868657	0.617076960045854	FALSE	FALSE	down
ENSG00000001461	NIPAL3	NIPAL3	-0.443879195011724	0.00484233443400593	0.0623534085306173	FALSE	FALSE	down
ENSG00000001497	LAS1L	LAS1L	-0.127053703789281	0.196299387277179	0.624557211690575	FALSE	FALSE	down
ENSG00000001617	SEMA3F	SEMA3F	-0.178215218795245	0.472352220746875	0.848482116433252	FALSE	FALSE	down
ENSG00000001629	ANKIB1	ANKIB1	-0.0213665936272094	0.802019454101056	0.964090200880495	FALSE	FALSE	down
ENSG00000001630	CYP51A1	CYP51A1	0.1893903118384	0.138066094049212	0.53740576151469	FALSE	FALSE	up
ENSG00000001631	KRIT1	KRIT1	-0.115822030488235	0.516933012669176	0.868547861927602	FALSE	FALSE	down
ENSG00000002016	RAD52	RAD52	-0.256344751122832	0.0761120802390438	0.392464181044626	FALSE	FALSE	down
ENSG00000002330	BAD	BAD	0.372660313035065	0.012520717111902	0.125001767057983	FALSE	FALSE	up
ENSG00000002549	LAP3	LAP3	-0.655285350910632	0.00457703084759862	0.0598176477813612	TRUE	FALSE	down
ENSG00000002746	HECW1	HECW1	-0.0330900313079073	0.857291974418661	0.973121267073741	FALSE	FALSE	down
ENSG00000002834	LASP1	LASP1	0.128439653188703	0.176961827371405	0.597230523428196	FALSE	FALSE	up
ENSG00000002919	SNX11	SNX11	-0.314659698897086	0.0368656414587482	0.257733843153819	FALSE	FALSE	down
ENSG00000003056	M6PR	M6PR	0.0807318300318935	0.28316860197866	0.720847222405412	FALSE	FALSE	up
ENSG00000003137	CYP26B1	CYP26B1	-0.464883012409255	0.258235315702995	0.693604946471689	FALSE	FALSE	down
ENSG00000003249	DBNDD1	DBNDD1	0.329830544734098	0.253907777286505	0.688882953804849	FALSE	FALSE	up
ENSG00000003393	ALS2	ALS2	0.203872095183189	0.0301289181608412	0.22833966551782	FALSE	FALSE	up
ENSG00000003400	CASP10	CASP10	-0.026223953830741	0.919827478947578	0.984035252565691	FALSE	FALSE	down
ENSG00000003402	CFLAR	CFLAR	-0.137930328893432	0.0622603837184428	0.35067610384904	FALSE	FALSE	down
ENSG00000003436	TFPI	TFPI	0.0447718950753252	0.629704697566566	0.912670486577673	FALSE	FALSE	up
ENSG00000003509	NDUFAF7	NDUFAF7	-0.115924216374895	0.320385338865634	0.750904470001313	FALSE	FALSE	down
ENSG00000003756	RBM5	RBM5	0.0845076358964411	0.302997731321269	0.735004373655163	FALSE	FALSE	up
ENSG00000003989	SLC7A2	SLC7A2	-0.262216631384142	0.215038076743163	0.646020107322344	FALSE	FALSE	down
ENSG00000004059	ARF5	ARF5	-0.0460387865556797	0.694212222219134	0.936086564016874	FALSE	FALSE	down
ENSG00000004139	SARM1	SARM1	-0.166330288504771	0.24277739152591	0.678519972863621	FALSE	FALSE	down
ENSG00000004142	POLDIP2	POLDIP2	-0.0139031849587868	0.876559290129412	0.976764194975847	FALSE	FALSE	down
ENSG00000004399	PLXND1	PLXND1	-0.0617010953173158	0.585834860622733	0.897865715549862	FALSE	FALSE	down
ENSG00000004455	AK2	AK2	0.0511579958394724	0.544957986017957	0.881777118848844	FALSE	FALSE	up
ENSG00000004478	FKBP4	FKBP4	0.120927241369462	0.461280215759893	0.839929644853808	FALSE	FALSE	up
ENSG00000004487	KDM1A	KDM1A	0.0288530850367038	0.704542642168381	0.94060285247743	FALSE	FALSE	up
ENSG00000004534	RBM6	RBM6	0.0254458496429768	0.736989906210458	0.951034880230934	FALSE	FALSE	up
ENSG00000004660	CAMKK1	CAMKK1	0.0444466955485174	0.744898398243123	0.953877727397825	FALSE	FALSE	up
ENSG00000004700	RECQL	RECQL	0.0356834130398218	0.674056555480988	0.927614748507264	FALSE	FALSE	up
ENSG00000004766	VPS50	VPS50	-0.207254614364411	0.113327058550768	0.487923358515872	FALSE	FALSE	down
ENSG00000004776	HSPB6	HSPB6	-0.204790439789918	0.200539310288468	0.63063327928728	FALSE	FALSE	down
ENSG00000004777	ARHGAP33	ARHGAP33	-0.200067917820666	0.377805113655044	0.788833419774168	FALSE	FALSE	down
ENSG00000004779	NDUFAB1	NDUFAB1	0.0213324683293419	0.882375144846517	0.977718223966355	FALSE	FALSE	up
ENSG00000004799	PDK4	PDK4	0.0220927493171574	0.936022027233361	0.988876405988549	FALSE	FALSE	up
ENSG00000004864	SLC25A13	SLC25A13	0.013292955994747	0.898744337115738	0.980930247267269	FALSE	FALSE	up
ENSG00000004866	ST7;ST7-OT3	ST7;ST7-OT3	0.123033360343841	0.396954071916087	0.800736997706656	FALSE	FALSE	up
ENSG00000004897	CDC27	CDC27	-0.0327709489725918	0.698889476168359	0.938985985594982	FALSE	FALSE	down
ENSG00000004961	HCCS	HCCS	0.0823521976574964	0.49806297368648	0.861158346670362	FALSE	FALSE	up
ENSG00000004975	DVL2	DVL2	0.0846926733062534	0.355094099568075	0.775029186041845	FALSE	FALSE	up
ENSG00000005007	UPF1	UPF1	-0.0488902871603432	0.57971802554139	0.897054381268325	FALSE	FALSE	down
ENSG00000005020	SKAP2	SKAP2	-0.24834466769816	0.0318301593538757	0.235424886306699	FALSE	FALSE	down
ENSG00000005022	SLC25A5	SLC25A5	0.0490567309779669	0.572740358411926	0.894629134152218	FALSE	FALSE	up
ENSG00000005059	MCUB	MCUB	-0.373727508498501	0.023260882452333	0.19213573438048	FALSE	FALSE	down
ENSG00000005073	HOXA11	HOXA11	0.0141509551073059	0.904832822207596	0.981825415235292	FALSE	FALSE	up
ENSG00000005075	POLR2J	POLR2J	-0.0258151207785055	0.831780717674988	0.968368538838122	FALSE	FALSE	down
ENSG00000005100	DHX33	DHX33	-0.167798418275665	0.073680293985002	0.385966719651225	FALSE	FALSE	down
ENSG00000005156	LIG3	LIG3	-0.0966210364553843	0.383423501233901	0.791910690094572	FALSE	FALSE	down
ENSG00000005175	RPAP3	RPAP3	0.179509614421134	0.0507336249416793	0.313887004724847	FALSE	FALSE	up
ENSG00000005187	ACSM3	ACSM3	-0.975624290418193	0.0048935667157262	0.062724590952399	TRUE	FALSE	down
ENSG00000005189	REXO5	REXO5	-0.190199452498041	0.221811052622626	0.654599162490886	FALSE	FALSE	down
ENSG00000005194	CIAPIN1	CIAPIN1	-0.114194763515966	0.246921357474483	0.683354963469579	FALSE	FALSE	down
ENSG00000005206	SPPL2B	SPPL2B	0.0728548796375023	0.411180905499069	0.809593994803345	FALSE	FALSE	up
ENSG00000005238	ATOSB	ATOSB	-0.262462144722405	0.0234695003828647	0.193333801906105	FALSE	FALSE	down
ENSG00000005243	COPZ2	COPZ2	-0.0884448060657253	0.677621548862115	0.929347240613813	FALSE	FALSE	down
ENSG00000005249	PRKAR2B	PRKAR2B	0.355537915873193	0.00149697582112027	0.0252144050159091	FALSE	FALSE	up
ENSG00000005302	MSL3	MSL3	-0.152772518394415	0.201266299969325	0.630934916163637	FALSE	FALSE	down
ENSG00000005339	CREBBP	CREBBP	0.0504461869351634	0.531769642711743	0.874639211402616	FALSE	FALSE	up
ENSG00000005379	TSPOAP1	TSPOAP1	-0.393996279863976	0.11425985912496	0.489394401092586	FALSE	FALSE	down
ENSG00000005436	GCFC2	GCFC2	-0.11094962041327	0.411520715135239	0.809730883943556	FALSE	FALSE	down
ENSG00000005448	WDR54	WDR54	0.0592266851466539	0.573848704497372	0.894966119230672	FALSE	FALSE	up
ENSG00000005469	CROT	CROT	-0.328042857544043	0.24805725409663	0.683354963469579	FALSE	FALSE	down
ENSG00000005483	KMT2E	KMT2E	0.0648796429339664	0.440315774712439	0.82880543258025	FALSE	FALSE	up
ENSG00000005486	RHBDD2	RHBDD2	0.78905920548856	1.65791531890667e-19	3.51603647253586e-17	TRUE	TRUE	up
ENSG00000005700	IBTK	IBTK	-0.0567628903439004	0.490876739244225	0.85767952826878	FALSE	FALSE	down
ENSG00000005801	ZNF195	ZNF195	-0.254542263253493	0.0577819460765678	0.335730136668211	FALSE	FALSE	down
ENSG00000005810	MYCBP2	MYCBP2	0.0179459978735207	0.808014626609007	0.965575064342719	FALSE	FALSE	up
ENSG00000005812	FBXL3	FBXL3	0.100974401100857	0.285245824492845	0.722737884006397	FALSE	FALSE	up
ENSG00000005882	PDK2	PDK2	-0.0538201300573523	0.72859240528748	0.94835360386249	FALSE	FALSE	down
ENSG00000005884	ITGA3	ITGA3	-0.1081125117514	0.475320703913851	0.849886897083635	FALSE	FALSE	down
ENSG00000005889	ZFX	ZFX	0.0150713585191071	0.885138716278521	0.978378223392487	FALSE	FALSE	up
ENSG00000005893	LAMP2	LAMP2	0.00686732998784988	0.943829060501237	0.988950632144686	FALSE	FALSE	up
ENSG00000006007	GDE1	GDE1	0.10624043472668	0.20560978928074	0.635723485876413	FALSE	FALSE	up
ENSG00000006015	REX1BD	REX1BD	-0.181186968762759	0.164646922794772	0.580408705404847	FALSE	FALSE	down
ENSG00000006016	CRLF1	CRLF1	0.125279811791205	0.763734277986635	0.959517878913825	FALSE	FALSE	up
ENSG00000006025	OSBPL7	OSBPL7	-0.107675506479921	0.475681901903377	0.849886897083635	FALSE	FALSE	down
ENSG00000006042	TMEM98	TMEM98	-0.175180322496036	0.352742266501665	0.774324670098001	FALSE	FALSE	down
ENSG00000006047	YBX2	YBX2	-0.404182601875094	0.0824221365105026	0.409972510567699	FALSE	FALSE	down
ENSG00000006062	MAP3K14	MAP3K14	0.0243241985029978	0.829105809893468	0.968368538838122	FALSE	FALSE	up
ENSG00000006118	TMEM132A	TMEM132A	0.107779009032179	0.592084215921959	0.89925928491171	FALSE	FALSE	up
ENSG00000006125	AP2B1	AP2B1	-0.000714120262816439	0.994096277462924	0.999895844430927	FALSE	FALSE	down
ENSG00000006194	ZNF263	ZNF263	-0.0757572754161033	0.477947751252538	0.851665776483994	FALSE	FALSE	down
ENSG00000006210	CX3CL1	CX3CL1	0.164013876523889	0.303107474218968	0.735004373655163	FALSE	FALSE	up
ENSG00000006282	SPATA20	SPATA20	-0.22834826181152	0.0757855569448637	0.392006814692261	FALSE	FALSE	down
ENSG00000006283	CACNA1G	CACNA1G	-0.260164004364979	0.312748176966348	0.744605584792988	FALSE	FALSE	down
ENSG00000006327	TNFRSF12A	TNFRSF12A	0.116243460446773	0.338896850289368	0.764536713816586	FALSE	FALSE	up
ENSG00000006432	MAP3K9	MAP3K9	-0.437729495753204	0.0108228936937383	0.113050778381534	FALSE	FALSE	down
ENSG00000006451	RALA	RALA	0.0660145938166025	0.450355597670933	0.835711568904704	FALSE	FALSE	up
ENSG00000006453	BAIAP2L1	BAIAP2L1	0.104054901337761	0.48659910446856	0.855859219055847	FALSE	FALSE	up
ENSG00000006459	KDM7A	KDM7A	0.48060130267633	0.000122393183728894	0.00326311884314921	FALSE	FALSE	up
ENSG00000006468	ETV1	ETV1	0.0537357994134712	0.731904125963049	0.949093348731012	FALSE	FALSE	up
ENSG00000006530	AGK	AGK	0.0270320662359777	0.796091307022853	0.964090200880495	FALSE	FALSE	up
ENSG00000006534	ALDH3B1	ALDH3B1	-0.11805369089887	0.521800020930709	0.870620442599491	FALSE	FALSE	down
ENSG00000006576	PHTF2	PHTF2	0.0427253500019551	0.651722117627136	0.920983449240681	FALSE	FALSE	up
ENSG00000006606	CCL26	CCL26	8.2275686866098	6.79137737971777e-174	4.75294545919548e-170	TRUE	TRUE	up
ENSG00000006607	FARP2	FARP2	0.109257710320924	0.370326125926711	0.783486473429187	FALSE	FALSE	up
ENSG00000006625	GGCT	GGCT	0.0718145594389747	0.522596039883991	0.871165164958673	FALSE	FALSE	up
ENSG00000006634	DBF4	DBF4	-0.0544398259013536	0.56397834092257	0.890745713593855	FALSE	FALSE	down
ENSG00000006652	IFRD1	IFRD1	-0.00248045925147656	0.984186280230132	0.997817623322737	FALSE	FALSE	down
ENSG00000006695	COX10	COX10	0.0836135593821589	0.458655008267004	0.838418967752002	FALSE	FALSE	up
ENSG00000006704	GTF2IRD1	GTF2IRD1	0.150903745737651	0.0511416580749431	0.315065927849903	FALSE	FALSE	up
ENSG00000006712	PAF1	PAF1	-0.000215824672176822	0.997759489672426	0.999895844430927	FALSE	FALSE	down
ENSG00000006715	VPS41	VPS41	-0.117500393074057	0.144193188855573	0.547848008797899	FALSE	FALSE	down
ENSG00000006740	ARHGAP44	ARHGAP44	0.218861263657637	0.446464294439178	0.832898865661656	FALSE	FALSE	up
ENSG00000006744	ELAC2	ELAC2	0.028287362924673	0.788440067311796	0.964090200880495	FALSE	FALSE	up
ENSG00000006756	ARSD	ARSD	-0.0227228480594516	0.883581382801143	0.97813101985666	FALSE	FALSE	down
ENSG00000006757	PNPLA4	PNPLA4	-0.176291858652509	0.257845523617307	0.693517454220746	FALSE	FALSE	down
ENSG00000006831	ADIPOR2	ADIPOR2	0.090355368712223	0.243790383695436	0.679612427919742	FALSE	FALSE	up
ENSG00000007047	MARK4	MARK4	0.076422617998645	0.444193279328532	0.83164437276103	FALSE	FALSE	up
ENSG00000007080	CCDC124	CCDC124	-0.0238152299227079	0.833451830899035	0.96940545762787	FALSE	FALSE	down
ENSG00000007168	PAFAH1B1	PAFAH1B1	-0.00318669511730392	0.967965601420759	0.994041499907299	FALSE	FALSE	down
ENSG00000007202	BLTP2	BLTP2	0.082073601228168	0.387756812294874	0.794878749515429	FALSE	FALSE	up
ENSG00000007237	GAS7	GAS7	-0.24762722714435	0.00465017507050866	0.0605474422901486	FALSE	FALSE	down
ENSG00000007255	TRAPPC6A	TRAPPC6A	0.290051421094364	0.187123269707962	0.611240234796345	FALSE	FALSE	up
ENSG00000007341	ST7L	ST7L	-0.0219867317869392	0.875946103367475	0.976764194975847	FALSE	FALSE	down
ENSG00000007376	RPUSD1	RPUSD1	0.0885917716769968	0.433466385762931	0.824409783999246	FALSE	FALSE	up
ENSG00000007384	RHBDF1	RHBDF1	0.13822279910211	0.209733872741054	0.641110508136389	FALSE	FALSE	up
ENSG00000007392	LUC7L	LUC7L	0.0796318846217186	0.413193501402185	0.810300458481533	FALSE	FALSE	up
ENSG00000007516	BAIAP3	BAIAP3	0.164515578161357	0.579646883432034	0.897054381268325	FALSE	FALSE	up
ENSG00000007520	TSR3	TSR3	0.122766551427913	0.306931853045106	0.738292687243917	FALSE	FALSE	up
ENSG00000007541	PIGQ	PIGQ	0.0793986827966856	0.425017561083103	0.817040342176672	FALSE	FALSE	up
ENSG00000007545	CRAMP1	CRAMP1	0.124063598100053	0.259092641693861	0.694517157858911	FALSE	FALSE	up
ENSG00000007866	TEAD3	TEAD3	-0.0731037392573854	0.378086650429633	0.788955545117119	FALSE	FALSE	down
ENSG00000007923	DNAJC11	DNAJC11	-0.156419074056018	0.093651349354051	0.439583479848642	FALSE	FALSE	down
ENSG00000007944	MYLIP	MYLIP	-0.649644907260385	0.129708681921476	0.521555454929078	FALSE	FALSE	down
ENSG00000007968	E2F2	E2F2	-0.114984869120183	0.443164183321161	0.830873359902837	FALSE	FALSE	down
ENSG00000008018	PSMB1	PSMB1	0.065589001622031	0.496424432828882	0.860852246476013	FALSE	FALSE	up
ENSG00000008056	SYN1	SYN1	0.850517842386493	0.00407394638141936	0.0544632545374659	TRUE	FALSE	up
ENSG00000008083	JARID2	JARID2	-0.256631230438536	0.0155611112246855	0.145673714810534	FALSE	FALSE	down
ENSG00000008086	CDKL5	CDKL5	-0.322183782301399	0.0478621067779032	0.301995804454057	FALSE	FALSE	down
ENSG00000008128	CDK11A	CDK11A	-0.171193248497464	0.482935470551982	0.854190496123061	FALSE	FALSE	down
ENSG00000008130	NADK	NADK	0.12724914458452	0.21638492891574	0.646585112294363	FALSE	FALSE	up
ENSG00000008256	CYTH3	CYTH3	0.00134909767472177	0.992768036710625	0.999895844430927	FALSE	FALSE	up
ENSG00000008282	SYPL1	SYPL1	-0.0487173302570415	0.539617766754943	0.879572358434774	FALSE	FALSE	down
ENSG00000008283	CYB561	CYB561	-0.0250885777363445	0.837900980351572	0.969950281771658	FALSE	FALSE	down
ENSG00000008294	SPAG9	SPAG9	0.0785427837325873	0.367310227851309	0.781738014508913	FALSE	FALSE	up
ENSG00000008300	CELSR3	CELSR3	0.087453553575534	0.415206414221335	0.811062475724669	FALSE	FALSE	up
ENSG00000008311	AASS	AASS	-0.248981427987665	0.236761865181947	0.671248901549871	FALSE	FALSE	down
ENSG00000008323	PLEKHG6	PLEKHG6	-0.790410329392877	0.0016771751842729	0.0274566328120091	TRUE	TRUE	down
ENSG00000008324	SS18L2	SS18L2	-0.0947090544718515	0.58496322698365	0.897865715549862	FALSE	FALSE	down
ENSG00000008382	MPND	MPND	-0.233284480569454	0.287827297747476	0.724850429393924	FALSE	FALSE	down
ENSG00000008394	MGST1	MGST1	0.0951949201485186	0.246152897550287	0.6824729112745	FALSE	FALSE	up
ENSG00000008405	CRY1	CRY1	0.189836483814094	0.145889692654901	0.55026085370268	FALSE	FALSE	up
ENSG00000008441	NFIX	NFIX	-0.216272715398063	0.0458986909452925	0.293621561773884	FALSE	FALSE	down
ENSG00000008513	ST3GAL1	ST3GAL1	-0.198346032201482	0.0523259404280944	0.318575984415849	FALSE	FALSE	down
ENSG00000008516	MMP25	MMP25	0.243445727711377	0.397721329333823	0.80112690480162	FALSE	FALSE	up
ENSG00000008517	IL32	IL32	-0.0830683949298377	0.394478840954689	0.798857493394289	FALSE	FALSE	down
ENSG00000008710	PKD1	PKD1	0.0246909005720503	0.800375786869226	0.964090200880495	FALSE	FALSE	up
ENSG00000008838	MED24	MED24	0.0141831659233143	0.879136624155585	0.976764194975847	FALSE	FALSE	up
ENSG00000008853	RHOBTB2	RHOBTB2	0.0651152979286417	0.53084245254972	0.87429393294905	FALSE	FALSE	up
ENSG00000008869	HEATR5B	HEATR5B	0.0128322991233592	0.908507909475351	0.982481562043042	FALSE	FALSE	up
ENSG00000008952	SEC62	SEC62	-0.00927609532636175	0.902768488450168	0.981288384937253	FALSE	FALSE	down
ENSG00000008988	RPS20	RPS20	-0.0159228183392478	0.851542809049346	0.97240253455858	FALSE	FALSE	down
ENSG00000009307	CSDE1	CSDE1	0.00539892411435554	0.945613462648061	0.988950632144686	FALSE	FALSE	up
ENSG00000009335	UBE3C	UBE3C	0.0474116397516275	0.594643374549367	0.90025399983254	FALSE	FALSE	up
ENSG00000009413	REV3L	REV3L	-0.153008792676394	0.119007726623083	0.496794258736441	FALSE	FALSE	down
ENSG00000009724	MASP2	MASP2	-0.0800498761689081	0.791024347052543	0.964090200880495	FALSE	FALSE	down
ENSG00000009780	FAM76A	FAM76A	0.012261382219571	0.938805234589023	0.988950632144686	FALSE	FALSE	up
ENSG00000009830	POMT2	POMT2	-0.12409591698563	0.216433489030549	0.646585112294363	FALSE	FALSE	down
ENSG00000009844	VTA1	VTA1	0.0340518388867856	0.688566894055305	0.93462672770482	FALSE	FALSE	up
ENSG00000009950	MLXIPL	MLXIPL	-0.243585452544999	0.22326259286117	0.65619145035161	FALSE	FALSE	down
ENSG00000009954	BAZ1B	BAZ1B	0.0818663198868	0.302298860311233	0.73490128347421	FALSE	FALSE	up
ENSG00000010017	RANBP9	RANBP9	0.140254846305246	0.141781532535899	0.543852044643731	FALSE	FALSE	up
ENSG00000010030	ETV7	ETV7	-1.42477356145669	0.0057505522160211	0.0711675325973894	TRUE	FALSE	down
ENSG00000010072	SPRTN	SPRTN	0.00507465232608001	0.972429605768285	0.99477741354795	FALSE	FALSE	up
ENSG00000010165	METTL13	METTL13	-0.0812644603103468	0.35148698077563	0.772940026695442	FALSE	FALSE	down
ENSG00000010219	DYRK4	DYRK4	-0.0765121928447206	0.535344460645794	0.876809784186658	FALSE	FALSE	down
ENSG00000010244	ZNF207	ZNF207	0.0544047086975455	0.475675671366423	0.849886897083635	FALSE	FALSE	up
ENSG00000010256	UQCRC1	UQCRC1	0.502597023085087	1.39493377879881e-07	7.59723272445407e-06	FALSE	FALSE	up
ENSG00000010270	STARD3NL	STARD3NL	-0.232551039919491	0.0254341928637862	0.204012835251814	FALSE	FALSE	down
ENSG00000010278	CD9	CD9	-0.10336521573039	0.251861949430422	0.687545069153678	FALSE	FALSE	down
ENSG00000010292	NCAPD2	NCAPD2	-0.220080358879198	0.0129090703828165	0.12805688033188	FALSE	FALSE	down
ENSG00000010295	IFFO1	IFFO1	-0.204285554959469	0.10896591883925	0.479262433828653	FALSE	FALSE	down
ENSG00000010310	GIPR	GIPR	0.135424134119627	0.674639595790112	0.92794285906787	FALSE	FALSE	up
ENSG00000010318	PHF7	PHF7	-0.236144278149393	0.264417945479858	0.701236095314313	FALSE	FALSE	down
ENSG00000010322	NISCH	NISCH	-0.129751795433743	0.271543759811136	0.70863617995804	FALSE	FALSE	down
ENSG00000010327	STAB1	STAB1	-1.14169668242959	0.00141197318675133	0.0241311217276659	TRUE	TRUE	down
ENSG00000010361	FUZ	FUZ	-0.178023348167255	0.17091317360234	0.588215316181941	FALSE	FALSE	down
ENSG00000010404	IDS	IDS	-0.0881644519901684	0.509069029649976	0.865609937797773	FALSE	FALSE	down
ENSG00000010539	ZNF200	ZNF200	-0.113219571832589	0.437959749583947	0.826411379068011	FALSE	FALSE	down
ENSG00000010610	CD4	CD4	0.246489118137958	0.543723398324465	0.881467520628383	FALSE	FALSE	up
ENSG00000010626	LRRC23	LRRC23	-0.339779009376113	0.0920067800941259	0.434633446161822	FALSE	FALSE	down
ENSG00000010704	HFE	HFE	-0.169806264958784	0.139881901714298	0.540920029712295	FALSE	FALSE	down
ENSG00000010803	SCMH1	SCMH1	0.0635341819714944	0.436026986745502	0.824962115906569	FALSE	FALSE	up
ENSG00000010810	FYN	FYN	-0.0220937767730776	0.810382820525647	0.965867752669436	FALSE	FALSE	down
ENSG00000010818	HIVEP2	HIVEP2	0.182085449998576	0.0690240109910265	0.371172537452268	FALSE	FALSE	up
ENSG00000011007	ELOA	ELOA	-0.0251252474549727	0.7889198589984	0.964090200880495	FALSE	FALSE	down
ENSG00000011009	LYPLA2	LYPLA2	0.103399061885726	0.38401331579757	0.792310492514533	FALSE	FALSE	up
ENSG00000011021	CLCN6	CLCN6	0.162808617426165	0.0353548876021341	0.252480796819935	FALSE	FALSE	up
ENSG00000011028	MRC2	MRC2	0.0912842742385981	0.383298838306998	0.791846411540925	FALSE	FALSE	up
ENSG00000011105	TSPAN9	TSPAN9	0.619639346782054	6.17440741446687e-08	3.5274767583793e-06	TRUE	TRUE	up
ENSG00000011114	BTBD7	BTBD7	0.0220582679787566	0.776326324639255	0.962046900100984	FALSE	FALSE	up
ENSG00000011132	APBA3	APBA3	0.189445157146473	0.166716344776636	0.583230085322595	FALSE	FALSE	up
ENSG00000011143	MKS1	MKS1	-0.188909904439436	0.175468697535882	0.595218422115357	FALSE	FALSE	down
ENSG00000011198	ABHD5	ABHD5	-0.370452807649511	0.00686858501426942	0.0809937526914315	FALSE	FALSE	down
ENSG00000011201	ANOS1	ANOS1	4.79001338825282	1.13073065191742e-79	1.97835461686102e-76	TRUE	TRUE	up
ENSG00000011243	AKAP8L	AKAP8L	0.0602707252287213	0.484461301895808	0.854531832427883	FALSE	FALSE	up
ENSG00000011258	MBTD1	MBTD1	0.0458632786135687	0.645447999516183	0.919779949609277	FALSE	FALSE	up
ENSG00000011260	UTP18	UTP18	-0.0599967486105104	0.515506033547493	0.867839865006901	FALSE	FALSE	down
ENSG00000011275	RNF216	RNF216	0.113654256703596	0.12416730627956	0.509668558942816	FALSE	FALSE	up
ENSG00000011295	TTC19	TTC19	0.00480172401935157	0.961644047745363	0.991757422361615	FALSE	FALSE	up
ENSG00000011304	PTBP1	PTBP1	-0.0214191230236819	0.798804842610724	0.964090200880495	FALSE	FALSE	down
ENSG00000011332	DPF1	DPF1	-0.102435461860601	0.599004225363881	0.90230225180226	FALSE	FALSE	down
ENSG00000011347	SYT7	SYT7	0.2207986801658	0.287029352308192	0.724022504432855	FALSE	FALSE	up
ENSG00000011376	LARS2	LARS2	-0.0547081140641989	0.564541792555433	0.890745713593855	FALSE	FALSE	down
ENSG00000011405	PIK3C2A	PIK3C2A	-0.0913962239062977	0.246503694276438	0.682824502035879	FALSE	FALSE	down
ENSG00000011422	PLAUR	PLAUR	-0.177924625744848	0.379724214164551	0.789747373798101	FALSE	FALSE	down
ENSG00000011426	ANLN	ANLN	-0.342192797254825	0.000805283588787128	0.0157423944025886	FALSE	FALSE	down
ENSG00000011451	WIZ	WIZ	0.0272709073942604	0.739885621651781	0.952205312123891	FALSE	FALSE	up
ENSG00000011454	RABGAP1	RABGAP1	0.0677403865731523	0.455648564456884	0.837069439220417	FALSE	FALSE	up
ENSG00000011465	DCN	DCN	-0.500781933343154	0.00764414615462615	0.0877728578558673	FALSE	FALSE	down
ENSG00000011478	QPCTL	QPCTL	-0.00944835468766319	0.946901326041321	0.989117180828255	FALSE	FALSE	down
ENSG00000011485	PPP5C	PPP5C	-0.0731662449292413	0.362278550029528	0.77820073641918	FALSE	FALSE	down
ENSG00000011523	CEP68	CEP68	-0.108281934496409	0.293570560422829	0.728565094723109	FALSE	FALSE	down
ENSG00000011566	MAP4K3	MAP4K3	-0.230652613643899	0.0229077439499316	0.190177753302012	FALSE	FALSE	down
ENSG00000011638	LDAF1	LDAF1	-0.0540403748185851	0.700049597931012	0.939175156548131	FALSE	FALSE	down
ENSG00000012048	BRCA1	BRCA1	0.0320233526285716	0.728164704124156	0.948268172054074	FALSE	FALSE	up
ENSG00000012061	ERCC1	ERCC1	-0.032730474444699	0.793163612126804	0.964090200880495	FALSE	FALSE	down
ENSG00000012171	SEMA3B	SEMA3B	-0.0344711787494223	0.84493603439919	0.971150393298806	FALSE	FALSE	down
ENSG00000012174	MBTPS2	MBTPS2	-0.0590231451193185	0.641224842694489	0.918651394390457	FALSE	FALSE	down
ENSG00000012211	PRICKLE3	PRICKLE3	-0.147317419879986	0.162910593394013	0.577719679689893	FALSE	FALSE	down
ENSG00000012232	EXTL3	EXTL3	-0.112385743403744	0.203943357488719	0.632898868090961	FALSE	FALSE	down
ENSG00000012660	ELOVL5	ELOVL5	0.0210165214469104	0.852978270725425	0.972479991475423	FALSE	FALSE	up
ENSG00000012817	KDM5D	KDM5D	-0.0272754155912098	0.817589863867223	0.967182835062595	FALSE	FALSE	down
ENSG00000012822	CALCOCO1	CALCOCO1	-0.0878149201713072	0.562729539848228	0.889835769148551	FALSE	FALSE	down
ENSG00000012963	UBR7	UBR7	0.175906144880568	0.0699866916317488	0.373683401992924	FALSE	FALSE	up
ENSG00000012983	MAP4K5	MAP4K5	0.0173148512779186	0.854139361839213	0.972483923446076	FALSE	FALSE	up
ENSG00000013016	EHD3	EHD3	-0.524927645484943	0.000865667521717103	0.0166210539114874	FALSE	FALSE	down
ENSG00000013275	PSMC4	PSMC4	0.0740319594811853	0.392503114955908	0.797924448987867	FALSE	FALSE	up
