query	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents
query_1	FALSE	1	10	206	1	0.00485436893203883	0.1	GO:0001702	GO:BP	gastrulation with mouth forming second	5592	381	GO:0007369
query_1	FALSE	1	48	206	3	0.0145631067961165	0.0625	GO:0001704	GO:BP	formation of primary germ layer	5592	383	GO:0007369;GO:0048646
query_1	FALSE	1	24	206	1	0.00485436893203883	0.0416666666666667	GO:0001706	GO:BP	endoderm formation	5592	385	GO:0001704;GO:0007492
query_1	FALSE	1	25	206	2	0.00970873786407767	0.08	GO:0001707	GO:BP	mesoderm formation	5592	386	GO:0001704;GO:0048332
query_1	FALSE	1	28	206	2	0.00970873786407767	0.0714285714285714	GO:0001708	GO:BP	cell fate specification	5592	387	GO:0045165;GO:0048869
query_1	FALSE	1	4	206	1	0.00485436893203883	0.25	GO:0001710	GO:BP	mesodermal cell fate commitment	5592	389	GO:0048333;GO:0060795
query_1	FALSE	1	24	206	2	0.00970873786407767	0.0833333333333333	GO:0001738	GO:BP	morphogenesis of a polarized epithelium	5592	401	GO:0002009
query_1	FALSE	1	18	206	3	0.0145631067961165	0.166666666666667	GO:0001755	GO:BP	neural crest cell migration	5592	411	GO:0014032;GO:0090497
query_1	FALSE	1	23	206	3	0.0145631067961165	0.130434782608696	GO:0001756	GO:BP	somitogenesis	5592	412	GO:0009952;GO:0035282;GO:0043009;GO:0048646;GO:0061053
query_1	FALSE	1	58	206	8	0.0388349514563107	0.137931034482759	GO:0001763	GO:BP	morphogenesis of a branching structure	5592	416	GO:0009653;GO:0032501
query_1	FALSE	1	74	206	3	0.0145631067961165	0.0405405405405405	GO:0001764	GO:BP	neuron migration	5592	417	GO:0016477;GO:0048699
query_1	FALSE	1	6	206	1	0.00485436893203883	0.166666666666667	GO:0001765	GO:BP	membrane raft assembly	5592	418	GO:0031579;GO:0071709
query_1	FALSE	1	11	206	2	0.00970873786407767	0.181818181818182	GO:0001774	GO:BP	microglial cell activation	5592	426	GO:0002269;GO:0042116;GO:0061900
query_1	FALSE	1	361	206	14	0.0679611650485437	0.038781163434903	GO:0001775	GO:BP	cell activation	5592	427	GO:0009987;GO:0032501
query_1	FALSE	1	40	206	2	0.00970873786407767	0.05	GO:0001776	GO:BP	leukocyte homeostasis	5592	428	GO:0002376;GO:0048872
query_1	FALSE	1	11	206	1	0.00485436893203883	0.0909090909090909	GO:0001778	GO:BP	plasma membrane repair	5592	430	GO:0007009;GO:0042060
query_1	FALSE	1	8	206	1	0.00485436893203883	0.125	GO:0001779	GO:BP	natural killer cell differentiation	5592	431	GO:0030098;GO:0030101
query_1	FALSE	1	17	206	1	0.00485436893203883	0.0588235294117647	GO:0001782	GO:BP	B cell homeostasis	5592	434	GO:0002260
